S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
57,57,144,27,54,27,36,294,567,117,18,91,108,99,240,108,141,126,128.38888888888889,16272.348765432107,64.0,70.5,166.25,190.5,126.0
36,27,66,18,72,48,72,294,567,99,93,99,108,99,150,30,81,111,115.0,15625.0,28.0,53.25,178.875,115.5,111.0
63,57,135,18,66,81,81,429,520,60,93,90,85,118,123,72,159,111,131.16666666666666,15967.472222222224,51.0,84.75,184.5,141.0,111.0
66,90,198,18,27,72,81,501,402,60,93,81,81,156,156,114,123,69,132.66666666666666,14843.555555555555,66.0,96.75,181.875,139.5,69.0
78,216,159,36,45,84,81,501,402,58,114,61,63,156,153,51,96,39,132.94444444444446,15253.38580246913,55.0,126.0,179.5,124.5,39.0
87,183,114,60,54,90,126,424,369,57,114,42,54,123,87,48,45,36,117.38888888888889,11204.904320987653,65.0,110.25,163.625,66.0,36.0
99,60,120,51,39,93,162,519,273,57,48,43,81,135,90,66,60,48,113.55555555555556,12730.358024691357,72.0,78.0,164.75,75.0,48.0
153,150,72,51,1218,75,180,519,273,33,57,45,81,135,135,54,60,57,186.0,75308.0,86.0,378.75,165.375,97.5,57.0
144,150,72,43,7218,84,1485,462,220,54,57,118,85,117,207,27,45,27,589.7222222222222,2691741.756172839,71.33333333333333,1881.0,324.75,126.0,27.0
822,84,93,84,2478,90,1638,582,240,54,69,192,138,147,261,30,144,57,400.1666666666667,401233.1388888888,312.0,686.25,382.5,202.5,57.0
3690,60,75,93,2634,51,1638,582,240,64,117,115,138,147,192,54,147,69,561.4444444444445,1006541.9135802472,1279.0,705.0,380.125,169.5,69.0
3657,99,48,57,2007,18,2127,1824,244,75,141,39,84,118,96,108,93,30,603.6111111111111,1047123.2376543209,1274.0,543.0,581.5,94.5,30.0
1938,99,48,183,561,39,2064,1392,384,75,105,55,54,135,39,177,87,72,417.05555555555554,412137.7191358024,766.0,186.75,533.0,63.0,72.0
174,60,103,180,393,39,3081,1392,384,67,60,72,54,135,129,195,129,87,374.1111111111111,522475.65432098776,183.0,148.75,655.625,129.0,87.0
93,66,93,102,234,93,2115,1837,376,69,60,66,72,121,180,150,87,99,328.5,347056.9166666666,115.0,121.5,589.5,133.5,99.0
93,144,57,66,303,102,1293,990,321,69,61,60,159,72,138,87,78,60,230.72222222222223,111935.97839506177,82.0,151.5,378.125,108.0,60.0
123,108,114,84,252,93,1293,990,321,79,63,81,132,72,102,30,150,81,231.55555555555554,110478.24691358022,79.0,141.75,378.875,126.0,81.0
120,162,99,75,120,93,840,700,297,39,126,102,117,114,144,60,135,162,194.72222222222223,44650.97839506172,85.0,118.5,291.875,139.5,162.0
39,144,111,48,66,81,234,384,393,39,114,109,147,111,141,87,51,138,135.38888888888889,10218.904320987656,58.0,100.5,191.375,96.0,138.0
90,120,126,57,174,114,171,384,393,49,51,117,147,111,171,75,84,120,141.88888888888889,9033.43209876543,74.0,133.5,177.875,127.5,120.0
90,141,93,87,234,75,153,448,274,48,51,115,154,114,345,60,69,183,151.88888888888889,11345.654320987655,79.0,135.75,169.625,207.0,183.0
126,60,108,114,126,96,99,426,213,48,55,114,198,144,183,57,168,72,133.72222222222223,7356.422839506172,99.0,97.5,162.125,175.5,72.0
21,117,99,141,57,147,99,426,213,43,57,93,156,144,159,69,147,48,124.22222222222223,7796.0617283950605,77.0,105.0,153.875,153.0,48.0
42,54,132,120,105,156,135,294,174,105,150,72,111,94,213,57,78,99,121.72222222222223,3582.089506172839,73.0,111.75,141.875,145.5,99.0
60,18,84,90,162,51,135,123,249,105,72,76,132,90,135,60,123,111,104.22222222222223,2474.617283950617,70.0,78.75,122.75,129.0,111.0
78,90,45,45,150,18,108,123,249,82,48,81,132,90,126,72,126,72,96.38888888888889,2547.237654320987,65.0,75.75,114.125,126.0,72.0
75,84,9,42,72,102,63,148,190,48,48,60,138,76,147,39,291,72,94.66666666666667,4266.555555555556,52.0,66.75,96.375,219.0,72.0
48,42,87,81,81,126,258,150,90,48,28,39,72,45,72,93,372,78,100.55555555555556,6995.135802469135,74.0,84.0,91.25,222.0,78.0
87,72,123,66,99,72,258,150,90,54,42,75,45,45,138,105,207,66,99.66666666666667,3178.5555555555557,86.0,91.5,94.875,172.5,66.0
252,72,111,147,108,60,160,154,133,63,141,111,9,76,189,60,213,45,116.88888888888889,3760.8765432098767,153.0,87.75,105.875,201.0,45.0
123,63,174,117,72,72,72,87,207,63,63,132,36,93,171,96,138,48,101.5,2150.25,112.0,95.25,94.125,154.5,48.0
66,108,183,69,135,75,108,87,207,78,90,153,36,93,138,60,138,30,103.0,2187.0,65.0,125.25,106.5,138.0,30.0
117,105,66,36,156,111,126,160,187,75,90,138,45,78,192,66,138,246,118.44444444444444,2922.3580246913575,73.0,109.5,112.375,165.0,246.0
57,99,102,57,54,69,153,225,225,75,76,123,156,63,135,90,96,243,116.55555555555556,3551.691358024691,68.0,81.0,137.0,115.5,243.0
132,27,75,66,63,27,153,225,225,94,72,96,165,63,144,102,162,78,109.38888888888889,3333.4598765432092,100.0,48.0,136.625,153.0,78.0
120,114,75,81,84,54,126,282,207,30,66,69,108,87,114,27,288,90,112.33333333333333,5260.2222222222235,76.0,81.75,121.875,201.0,90.0
