S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
51,186,162,66,132,192,144,87,333,67,54,183,102,54,93,114,93,60,120.72222222222223,4836.533950617283,77.0,168.0,128.0,93.0,60.0
18,195,114,75,162,66,90,217,232,72,54,127,102,72,150,90,45,135,112.0,3414.333333333333,61.0,134.25,120.75,97.5,135.0
102,204,144,39,108,102,162,273,168,72,61,72,66,156,207,69,81,156,124.55555555555556,3743.1358024691353,70.0,139.5,128.75,144.0,156.0
138,168,84,39,75,93,162,273,168,60,132,97,72,156,216,114,111,81,124.38888888888889,3283.126543209876,97.0,105.0,140.0,163.5,81.0
105,105,102,30,123,81,144,265,154,75,141,123,81,105,105,135,99,168,118.94444444444444,2253.1635802469136,90.0,102.75,136.0,102.0,168.0
87,99,114,51,114,81,126,237,162,75,78,144,99,141,189,84,168,138,121.5,2070.25,74.0,102.0,132.75,178.5,138.0
69,159,174,123,87,45,72,237,162,112,99,165,99,141,252,39,180,99,128.55555555555554,3424.3580246913575,77.0,116.25,135.875,216.0,99.0
87,129,105,165,1665,87,90,220,147,81,99,249,72,129,147,63,138,66,207.72222222222223,127380.86728395066,105.0,496.5,135.875,142.5,66.0
1005,120,114,120,21084,60,126,183,159,81,73,333,93,117,69,93,165,156,1341.7222222222222,22970626.533950612,406.0,5344.5,145.625,117.0,156.0
324,99,87,60,15609,21,126,183,159,79,93,186,129,117,102,135,192,57,986.5555555555555,12581734.358024694,173.0,3954.0,134.0,147.0,57.0
4224,141,114,252,23589,57,291,339,169,111,168,39,126,103,171,78,138,102,1678.4444444444443,29113058.35802469,1518.0,5975.25,168.25,154.5,102.0
1449,351,93,462,18462,87,651,2619,201,111,126,61,90,84,105,60,138,165,1406.388888888889,17507028.015432097,657.0,4748.25,492.875,121.5,165.0
570,288,111,819,15705,84,813,2619,201,109,99,84,90,84,120,87,75,186,1230.2222222222222,12676087.839506174,492.0,4047.0,512.375,97.5,186.0
378,231,111,630,3717,111,3162,2109,139,96,99,100,58,64,168,129,57,195,641.8888888888889,1200308.543209877,379.0,1042.5,728.375,112.5,195.0
216,183,123,291,1791,87,2463,2514,129,96,72,117,90,90,183,114,96,60,484.1666666666667,649027.1388888895,207.0,546.0,696.375,139.5,60.0
120,147,93,102,453,69,2463,2514,129,88,57,112,141,90,129,126,261,72,398.1111111111111,554039.6543209874,116.0,190.5,699.25,195.0,72.0
198,114,105,324,234,93,1953,1833,126,78,75,108,168,103,126,186,429,120,354.05555555555554,304239.0524691358,236.0,136.5,555.5,277.5,120.0
216,93,123,513,474,138,675,1353,153,78,63,88,138,171,189,36,306,90,272.05555555555554,97752.49691358024,255.0,207.0,339.875,247.5,90.0
165,81,222,336,477,195,429,1353,153,75,90,69,138,171,192,42,267,102,253.16666666666666,85166.13888888882,181.0,243.75,309.75,229.5,102.0
258,102,192,396,174,216,198,1348,171,96,90,79,105,150,126,72,162,78,222.94444444444446,80495.71913580247,242.0,171.0,279.625,144.0,78.0
258,264,135,291,225,114,162,1110,123,96,94,90,45,111,57,81,60,57,187.38888888888889,55630.793209876545,210.0,184.5,228.875,58.5,57.0
171,234,117,255,207,69,162,1110,123,73,69,91,84,111,156,69,96,78,181.94444444444446,53892.83024691357,165.0,156.75,227.875,126.0,78.0
171,69,207,105,225,96,175,642,165,51,63,93,72,82,159,60,72,102,144.94444444444446,17287.0524691358,112.0,149.25,167.875,115.5,102.0
129,105,195,105,165,126,117,213,162,51,105,76,72,72,132,30,66,69,110.55555555555556,2351.358024691358,88.0,147.75,108.5,99.0,69.0
90,126,75,360,45,129,171,213,162,66,114,60,72,72,114,39,96,60,114.66666666666667,5594.555555555552,163.0,93.75,116.25,105.0,60.0
90,225,141,318,66,105,162,190,186,60,114,99,63,94,69,75,87,78,123.44444444444444,4499.913580246914,161.0,134.25,121.0,78.0,78.0
165,348,102,99,132,138,72,204,69,60,87,138,27,54,81,51,69,78,109.66666666666667,5219.222222222224,105.0,180.0,88.875,75.0,78.0
165,156,150,105,102,81,72,204,69,82,30,99,54,54,162,72,36,78,98.38888888888889,2301.6820987654323,114.0,122.25,83.0,99.0,78.0
69,120,153,135,66,30,112,168,102,90,42,60,72,99,138,102,111,78,97.05555555555556,1331.6080246913575,102.0,92.25,93.125,124.5,78.0
102,78,87,222,93,33,36,102,147,90,42,82,99,135,135,72,123,153,101.72222222222223,2038.6450617283945,132.0,72.75,91.625,129.0,153.0
99,135,126,213,141,96,72,102,147,85,84,105,99,135,171,18,93,69,110.55555555555556,1770.358024691358,110.0,124.5,103.625,132.0,69.0
162,93,138,126,63,147,54,141,136,63,84,94,91,130,174,63,138,90,110.38888888888889,1320.6820987654319,117.0,110.25,99.125,156.0,90.0
138,72,123,147,63,132,90,216,99,63,106,84,90,99,159,30,159,72,107.88888888888889,1900.20987654321,105.0,97.5,105.875,159.0,72.0
108,114,93,138,153,87,90,216,99,91,72,57,81,99,147,48,105,21,101.05555555555556,1806.8302469135801,98.0,111.75,100.625,126.0,21.0
63,126,96,63,174,66,108,163,129,108,60,30,27,76,87,75,96,72,89.94444444444444,1509.9413580246912,67.0,115.5,87.625,91.5,72.0
90,117,93,36,120,39,108,78,147,108,69,67,93,54,138,69,117,111,91.88888888888889,962.3209876543209,65.0,92.25,90.5,127.5,111.0
