S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
27,66,183,0,132,18,54,102,102,36,69,192,63,45,186,30,168,120,88.5,3672.25,19.0,99.75,82.875,177.0,120.0
108,90,111,0,114,36,54,102,102,27,39,145,18,45,171,60,117,60,77.72222222222223,2062.3117283950614,56.0,87.75,66.5,144.0,60.0
129,78,66,0,126,66,49,96,106,42,63,99,57,82,93,75,69,69,75.83333333333333,886.4722222222223,68.0,84.0,74.25,81.0,69.0
60,57,108,0,72,150,72,90,66,42,39,79,75,129,108,87,69,99,77.88888888888889,1123.5432098765432,49.0,96.75,74.0,88.5,99.0
51,81,156,0,81,129,108,90,66,36,27,60,75,129,114,60,114,60,79.83333333333333,1510.1388888888887,37.0,111.75,73.875,114.0,60.0
42,138,102,0,72,51,108,54,123,48,27,66,133,141,69,36,81,81,76.22222222222223,1570.3950617283951,26.0,90.75,87.5,75.0,81.0
60,135,102,0,18,48,153,78,237,48,31,72,54,135,207,102,126,93,94.38888888888889,3751.1265432098758,54.0,75.75,101.0,166.5,93.0
60,60,102,0,117,36,153,78,237,43,27,70,81,135,174,81,126,102,93.44444444444444,3136.58024691358,47.0,78.75,103.0,150.0,102.0
81,78,117,0,90,81,103,78,211,45,102,69,72,126,162,42,105,60,90.11111111111111,2051.7654320987654,41.0,91.5,100.75,133.5,60.0
4302,39,198,0,21261,57,81,87,282,45,102,96,81,108,165,51,111,72,1507.6666666666667,23880394.222222228,1451.0,5388.75,110.25,138.0,72.0
2445,96,120,0,3282,93,588,87,282,40,60,123,81,108,36,51,45,141,426.55555555555554,777995.24691358,832.0,897.75,171.125,40.5,141.0
1581,96,75,0,8013,84,2688,52,273,57,60,108,148,114,144,84,51,66,760.7777777777778,3539015.2839506166,555.0,2067.0,437.5,97.5,66.0
672,150,27,0,3606,63,4335,90,288,57,91,93,123,126,150,51,93,60,559.7222222222222,1489701.089506173,241.0,961.5,650.375,121.5,60.0
297,177,63,0,570,18,4335,90,288,49,168,93,27,126,66,30,105,72,365.22222222222223,944909.6172839506,109.0,207.0,647.0,85.5,72.0
87,93,105,0,177,27,3156,252,327,60,177,93,45,108,96,54,129,99,282.5,491633.25,47.0,100.5,527.25,112.5,99.0
27,27,135,0,186,45,819,1428,282,60,18,81,120,90,102,117,153,57,208.16666666666666,119417.13888888883,48.0,98.25,362.25,127.5,57.0
30,60,102,0,120,81,489,1428,282,76,84,69,120,90,96,111,81,21,185.55555555555554,102365.024691358,47.0,90.75,329.75,88.5,21.0
102,45,132,0,84,114,294,1410,247,45,84,70,133,85,39,78,75,147,176.88888888888889,94220.54320987653,60.0,93.75,296.0,57.0,147.0
111,36,84,0,243,93,144,741,225,45,103,72,72,117,198,75,168,186,150.72222222222223,24680.200617283954,62.0,114.0,189.875,183.0,186.0
69,81,66,0,201,105,144,741,225,58,51,66,102,117,153,81,141,150,141.72222222222223,24043.200617283954,50.0,113.25,188.0,147.0,150.0
99,72,93,0,183,111,117,529,265,33,60,60,72,112,126,75,96,90,121.83333333333333,12825.138888888894,58.0,114.75,156.0,111.0,90.0
141,39,66,0,231,63,117,318,297,33,81,129,27,63,84,81,117,81,109.33333333333333,7433.222222222225,74.0,99.75,133.125,100.5,81.0
192,78,102,0,165,36,162,318,297,40,51,198,27,63,57,60,39,69,108.55555555555556,8142.58024691358,84.0,95.25,144.5,48.0,69.0
150,111,114,0,66,87,99,292,261,102,51,183,87,85,129,63,18,66,109.11111111111111,5289.543209876543,71.0,94.5,145.0,73.5,66.0
90,102,156,0,123,69,207,318,381,102,39,168,111,126,162,51,93,87,132.5,8292.25,47.0,112.5,181.5,127.5,87.0
93,81,93,0,84,87,207,318,381,114,93,112,159,126,105,9,291,87,135.55555555555554,9753.580246913583,34.0,86.25,188.75,198.0,87.0
72,138,66,0,177,39,186,255,373,189,114,57,159,112,84,18,291,81,133.94444444444446,9203.163580246914,30.0,105.0,180.625,187.5,81.0
93,87,237,0,255,84,54,153,354,189,30,33,117,156,93,48,69,69,117.83333333333333,7910.805555555554,47.0,165.75,135.75,81.0,69.0
66,123,105,0,144,84,81,153,354,144,93,9,117,156,69,42,93,129,109.0,5502.0,36.0,114.0,138.375,81.0,129.0
75,189,75,0,156,54,72,183,313,111,93,61,81,118,39,66,120,66,104.0,4777.0,47.0,118.5,129.0,79.5,66.0
87,105,114,0,174,165,144,264,306,111,97,114,63,81,123,84,93,48,120.72222222222223,4956.867283950617,57.0,139.5,147.5,108.0,48.0
117,114,114,0,102,201,144,264,306,114,111,130,99,81,165,87,156,57,131.22222222222223,4753.617283950618,68.0,132.75,156.125,160.5,57.0
66,126,66,0,135,93,117,192,255,117,102,147,90,85,132,144,93,48,111.55555555555556,2954.246913580247,70.0,105.0,138.125,112.5,48.0
78,102,84,0,168,81,144,90,273,117,72,195,81,72,99,48,69,48,101.16666666666667,3626.8055555555557,42.0,108.75,130.5,84.0,48.0
102,42,114,0,228,48,144,90,273,73,36,243,81,72,138,18,141,138,110.05555555555556,5583.830246913581,40.0,108.0,126.5,139.5,138.0
111,87,114,0,171,105,99,94,270,51,36,141,90,108,153,60,75,120,104.72222222222223,3214.6450617283945,57.0,119.25,111.125,114.0,120.0
