S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
36,69,81,141,75,114,72,64,39,187,129,109,159,63,27,60,42,48,84.16666666666667,1974.8055555555554,79.0,84.75,102.75,34.5,48.0
18,78,114,96,18,69,108,72,55,249,90,138,147,67,9,27,39,69,81.27777777777777,3166.8672839506175,47.0,69.75,115.75,24.0,69.0
66,45,141,81,45,69,135,72,129,249,78,111,111,81,39,78,72,69,92.83333333333333,2298.4722222222235,75.0,75.0,120.75,55.5,69.0
48915,36,123,135,27,69,117,64,129,201,54,84,111,81,18,99,114,39,2800.8888888888887,125090892.98765433,16383.0,63.75,105.125,66.0,39.0
40175,27207,144,102,66,57,99,48,111,228,54,120,115,67,81,120,81,135,3833.8888888888887,116103929.65432097,13465.666666666666,6868.5,105.25,81.0,135.0
29703,22947,123,105,54,69,63,48,27,228,126,156,75,90,75,84,81,126,3010.0,69218505.0,9964.0,5798.25,101.625,78.0,126.0
40869,19338,75,147,36,51,63,61,27,228,36,168,63,90,252,102,39,57,3427.8888888888887,101829866.98765433,13706.0,4875.0,92.0,145.5,57.0
35186,22680,93,81,18,60,108,150,109,213,66,180,36,67,573,108,366,111,3344.722222222222,86205964.08950618,11791.666666666666,5712.75,116.125,469.5,111.0
44,5550,75,102,27,63,144,150,153,213,48,130,36,1110,1536,93,438,72,554.6666666666666,1623164.3333333337,79.66666666666667,1428.75,248.0,987.0,72.0
60387,2475,66,195,1746,60,54,154,153,208,75,81,36,1110,1497,42,777,90,3844.777777777778,188551204.95061734,20208.0,1086.75,233.875,1137.0,90.0
3186,690,381,276,960,39,435,351,106,195,75,81,150,1576,1302,21,702,90,589.7777777777778,588153.9506172839,1161.0,517.5,371.125,1002.0,90.0
1299,666,405,264,183,69,309,351,69,195,96,81,309,1644,1326,108,630,69,448.5,223847.25,557.0,330.75,381.75,978.0,69.0
585,537,480,366,132,99,309,819,69,259,87,70,231,1644,555,171,348,69,379.44444444444446,138908.35802469138,374.0,312.0,436.0,451.5,69.0
387,267,648,306,153,99,246,1674,103,300,39,60,216,1780,276,135,336,36,392.27777777777777,243894.75617283944,276.0,291.75,552.25,306.0,36.0
339,441,732,471,255,153,99,1674,48,300,27,69,729,2016,51,72,312,39,434.8333333333333,298015.4722222223,294.0,395.25,620.25,181.5,39.0
414,462,606,366,198,81,99,922,48,235,111,78,729,2016,84,30,120,81,371.1111111111111,222955.98765432095,270.0,336.75,529.75,102.0,81.0
558,321,573,309,303,27,153,195,54,222,111,124,631,1830,207,84,273,81,336.44444444444446,161812.9135802469,317.0,306.0,415.0,240.0,81.0
321,240,570,282,252,60,216,195,57,222,172,171,564,966,129,135,453,27,279.55555555555554,50752.246913580246,246.0,280.5,320.375,291.0,27.0
303,321,501,240,111,51,216,231,57,265,189,295,534,966,105,129,351,9,270.77777777777777,48005.5061728395,224.0,246.0,344.125,228.0,9.0
261,192,330,237,207,87,231,174,78,237,138,420,789,852,207,120,186,9,264.1666666666667,47002.47222222222,206.0,204.0,364.875,196.5,9.0
183,156,237,192,72,120,294,174,51,237,129,420,594,558,174,57,213,57,217.66666666666666,24027.22222222222,144.0,146.25,307.125,193.5,57.0
180,102,408,162,54,57,261,210,51,292,159,420,594,558,57,210,471,27,237.38888888888889,31288.904320987658,184.0,155.25,318.125,264.0,27.0
225,171,372,210,27,27,189,225,133,366,159,253,559,508,186,120,213,18,220.05555555555554,21371.274691358023,185.0,149.25,299.0,199.5,18.0
153,132,225,234,135,27,72,225,114,366,130,87,360,363,231,57,255,51,178.72222222222223,11280.756172839507,148.0,129.75,214.625,243.0,51.0
204,123,213,129,135,39,72,250,114,373,117,112,234,363,63,57,99,51,152.66666666666666,9508.888888888892,130.0,127.5,204.375,81.0,51.0
150,69,222,75,66,105,126,183,108,381,180,138,195,360,39,87,60,9,141.83333333333334,9637.805555555555,104.0,115.5,208.875,49.5,9.0
150,75,165,186,117,138,144,183,96,381,105,114,222,201,48,183,90,30,146.0,5894.0,173.0,123.75,180.75,69.0,30.0
165,117,246,183,75,105,117,183,96,325,48,90,222,201,39,132,147,27,139.88888888888889,5706.6543209876545,160.0,135.75,160.25,93.0,27.0
183,90,249,129,84,114,90,159,127,321,48,100,219,232,93,90,147,27,139.0,5457.333333333333,134.0,134.25,162.0,120.0,27.0
120,81,276,105,105,144,135,159,159,321,69,111,129,495,9,84,102,18,145.66666666666666,12579.222222222224,103.0,151.5,197.25,55.5,18.0
45,252,186,69,45,162,135,115,159,414,165,156,204,495,0,102,69,48,156.72222222222223,15268.867283950618,72.0,161.25,230.375,34.5,48.0
78,219,180,93,87,120,126,129,102,390,189,201,222,382,54,48,57,30,150.38888888888889,10315.570987654322,73.0,151.5,217.625,55.5,30.0
150,195,111,120,96,159,144,129,96,390,162,139,147,327,81,54,60,30,143.88888888888889,7546.876543209878,108.0,140.25,191.75,70.5,30.0
99,183,63,36,54,147,240,124,96,291,138,78,147,327,57,96,99,78,130.72222222222223,6354.422839506172,77.0,111.75,180.125,78.0,78.0
45,105,72,69,63,72,165,162,115,330,138,94,129,288,69,39,30,48,112.94444444444444,6393.163580246911,51.0,78.0,177.625,49.5,48.0
66,60,75,78,75,18,147,162,81,330,123,111,81,156,48,93,54,30,99.33333333333333,4690.888888888888,79.0,57.0,148.875,51.0,30.0
90,102,126,90,36,108,147,172,81,345,138,156,108,156,42,57,63,126,119.05555555555556,4517.830246913581,79.0,93.0,162.875,52.5,126.0
111,93,126,51,66,102,141,171,94,345,129,201,156,183,84,87,84,114,129.88888888888889,4280.765432098764,83.0,96.75,177.5,84.0,114.0
66,87,144,111,78,48,99,171,81,345,159,151,147,144,108,57,96,48,118.88888888888889,4468.654320987655,78.0,89.25,162.125,102.0,48.0
162,93,153,102,156,39,135,154,81,334,114,102,147,144,9,39,60,39,114.61111111111111,5035.9043209876545,101.0,110.25,151.375,34.5,39.0
195,57,189,48,84,30,189,153,85,306,114,105,163,255,9,81,51,45,119.94444444444444,6398.274691358024,108.0,90.0,171.25,30.0,45.0
132,99,210,60,63,78,207,153,117,306,165,108,111,210,9,48,51,48,120.83333333333333,5463.805555555555,80.0,112.5,172.125,30.0,48.0
99,90,165,66,84,108,207,127,117,328,129,139,147,210,0,60,18,51,119.16666666666667,5613.138888888888,75.0,111.75,175.5,9.0,51.0
78,48,156,84,48,69,175,30,87,447,132,171,168,145,21,60,81,48,113.77777777777777,8975.06172839506,74.0,80.25,169.375,51.0,48.0
87,156,93,54,63,123,198,30,78,447,48,100,66,135,21,72,93,36,105.55555555555556,8803.580246913582,71.0,108.75,137.75,57.0,36.0
129,90,45,18,120,81,126,37,78,372,45,30,66,135,30,135,60,60,92.05555555555556,6058.830246913581,94.0,84.0,111.125,45.0,60.0
150,63,66,87,132,84,156,63,78,321,45,72,102,121,30,144,63,81,103.22222222222223,4052.0617283950605,127.0,86.25,119.75,46.5,81.0
39,84,123,69,120,114,165,63,48,321,58,114,63,63,72,93,54,9,92.88888888888889,4345.543209876543,67.0,110.25,111.875,63.0,9.0
72,126,126,27,72,81,165,91,48,295,18,91,54,63,84,72,63,27,87.5,3825.583333333333,57.0,101.25,103.125,73.5,27.0
153,114,138,57,54,63,136,129,34,318,72,69,63,108,18,39,81,36,93.44444444444444,4505.913580246915,83.0,92.25,116.125,49.5,36.0
162,99,57,60,36,102,156,129,108,318,144,141,84,99,39,63,99,42,107.66666666666667,4123.888888888888,95.0,73.5,147.375,69.0,42.0
123,66,48,60,36,120,111,93,108,300,99,213,84,99,39,84,36,51,98.33333333333333,4120.555555555555,89.0,67.5,138.375,37.5,51.0
111,87,54,27,63,114,108,87,132,213,99,157,64,99,9,78,18,27,85.94444444444444,2507.4969135802467,72.0,79.5,119.875,13.5,27.0
