S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
85.0,112.0,126.5,51.5,87.0,69.5,103.5,120.5,336.5,61.833333333333336,72.66666666666667,142.5,66.5,79.5,161.0,78.5,116.0,93.5,108.21428571428572,8273.505102040815,104.83333333333333,123.88888888888889,82.16666666666667,96.0
86.0,110.4,124.6,53.45,86.3,67.1,102.51666666666667,121.3,334.8666666666667,60.96666666666667,72.2,140.56666666666666,66.85,80.35,160.0,78.8,116.1,94.5,107.67619047619048,8241.651530612244,104.28888888888889,123.44814814814815,81.1888888888889,96.46666666666667
87.0,108.8,122.7,55.4,85.6,64.7,101.53333333333333,122.1,333.23333333333335,60.1,71.73333333333333,138.63333333333333,67.2,81.2,159.0,79.1,116.2,95.5,107.13809523809525,8209.797959183672,103.74444444444444,123.00740740740741,80.21111111111111,96.93333333333334
88.0,107.2,120.8,57.35,84.9,62.3,100.55,122.9,331.6,59.233333333333334,71.26666666666667,136.7,67.55,82.05,158.0,79.4,116.3,96.5,106.60000000000001,8177.944387755101,103.2,122.56666666666666,79.23333333333333,97.4
89.0,105.6,118.9,59.3,84.2,59.9,99.56666666666666,123.7,329.9666666666667,58.36666666666667,70.8,134.76666666666668,67.9,82.9,157.0,79.7,116.4,97.5,106.06190476190477,8146.090816326529,102.65555555555555,122.12592592592593,78.25555555555556,97.86666666666667
90.0,104.0,117.0,61.25,83.5,57.5,98.58333333333334,124.5,328.33333333333337,57.5,70.33333333333334,132.83333333333334,68.25,83.75,156.0,80.0,116.5,98.5,105.52380952380952,8114.237244897959,102.11111111111111,121.68518518518519,77.27777777777777,98.33333333333334
91.0,102.4,115.1,63.2,82.8,55.1,97.60000000000001,125.3,326.7,56.63333333333333,69.86666666666667,130.9,68.6,84.6,155.0,80.3,116.6,99.5,104.98571428571428,8082.383673469387,101.56666666666668,121.24444444444445,76.3,98.8
92.0,100.8,113.2,65.15,82.1,52.7,96.61666666666667,126.1,325.06666666666666,55.766666666666666,69.4,128.96666666666667,68.95,85.45,154.0,80.6,116.7,100.5,104.44761904761904,8050.530102040815,101.02222222222223,120.80370370370372,75.32222222222222,99.26666666666667
93.0,99.2,111.3,67.1,81.4,50.3,95.63333333333334,126.9,323.43333333333334,54.9,68.93333333333334,127.03333333333333,69.3,86.3,153.0,80.9,116.8,101.5,103.9095238095238,8018.676530612243,100.47777777777779,120.36296296296297,74.34444444444445,99.73333333333333
94.0,97.6,109.4,69.05,80.7,47.900000000000006,94.65,127.7,321.8,54.03333333333333,68.46666666666667,125.10000000000001,69.65,87.15,152.0,81.2,116.9,102.5,103.37142857142857,7986.8229591836725,99.93333333333334,119.92222222222223,73.36666666666666,100.2
95.0,96.0,107.5,71.0,80.0,45.5,93.66666666666667,128.5,320.1666666666667,53.166666666666664,68.0,123.16666666666667,70.0,88.0,151.0,81.5,117.0,103.5,102.83333333333333,7954.969387755101,99.3888888888889,119.4814814814815,72.38888888888889,100.66666666666667
96.3,95.8,108.75,69.5,79.55,47.7,93.81666666666668,126.9,321.8666666666667,52.9,68.86666666666667,121.26666666666667,70.2,91.21666666666667,148.05,78.65,114.05,102.05,103.18809523809523,8179.5537414965975,99.0388888888889,119.77777777777779,72.52222222222223,98.25
