Date_Time,Dp>0.3,Dp>0.5,Dp>1.0,Dp>2.5,Dp>5.0,Dp>10.0
2021-04-19 17:11:50,180,41,3,0,0,0
2021-04-19 17:12:17,282,54,0,0,0,0
2021-04-19 17:12:37,63,18,3,0,0,0
2021-04-19 17:12:57,144,44,0,0,0,0
2021-04-19 17:13:17,141,30,3,3,0,0
2021-04-19 17:13:37,105,29,0,0,0,0
2021-04-19 17:13:57,165,52,0,0,0,0
2021-04-19 17:14:17,123,34,0,0,0,0
2021-04-19 17:14:37,27,9,0,0,0,0
2021-04-19 17:14:57,114,38,0,0,0,0
2021-04-19 17:15:17,51,17,0,0,0,0
2021-04-19 17:15:37,60,20,0,0,0,0
2021-04-19 17:15:57,18,3,0,0,0,0
2021-04-19 17:16:17,96,25,0,0,0,0
2021-04-19 17:16:37,99,29,0,0,0,0
2021-04-19 17:16:57,18,6,0,0,0,0
2021-04-19 17:17:17,30,6,0,0,0,0
2021-04-19 17:17:37,51,17,0,0,0,0
2021-04-19 17:17:57,132,41,0,0,0,0
2021-04-19 17:18:17,114,31,3,0,0,0
2021-04-19 17:18:37,66,19,0,0,0,0
2021-04-19 17:18:57,84,28,0,0,0,0
2021-04-19 17:19:17,81,27,0,0,0,0
2021-04-19 17:19:37,93,24,0,0,0,0
2021-04-19 17:19:57,81,27,3,0,0,0
2021-04-19 17:20:17,156,30,0,0,0,0
2021-04-19 17:20:37,69,14,0,0,0,0
2021-04-19 17:20:57,51,10,0,0,0,0
2021-04-19 17:21:17,30,10,0,0,0,0
2021-04-19 17:21:37,93,24,3,0,0,0
2021-04-19 17:21:57,60,20,3,0,0,0
2021-04-19 17:22:17,126,38,0,0,0,0
2021-04-19 17:22:37,84,24,3,0,0,0
2021-04-19 17:22:57,39,3,0,0,0,0
2021-04-19 17:23:17,147,49,0,0,0,0
2021-04-19 17:23:37,54,15,0,0,0,0
2021-04-19 17:23:57,72,24,0,0,0,0
2021-04-19 17:24:17,108,32,3,0,0,0
2021-04-19 17:24:37,39,13,0,0,0,0
2021-04-19 17:24:57,60,16,0,0,0,0
2021-04-19 17:25:17,147,23,0,0,0,0
2021-04-19 17:25:37,9,3,0,0,0,0
2021-04-19 17:25:57,69,23,0,0,0,0
2021-04-19 17:26:17,60,20,0,0,0,0
2021-04-19 17:26:37,96,32,0,0,0,0
2021-04-19 17:26:57,213,60,7,0,0,0
2021-04-19 17:27:17,69,23,0,0,0,0
2021-04-19 17:27:37,144,41,0,0,0,0
2021-04-19 17:27:57,171,50,0,0,0,0
2021-04-19 17:28:17,81,23,0,0,0,0
2021-04-19 17:28:37,90,27,0,0,0,0
2021-04-19 17:28:57,84,24,3,3,3,0
2021-04-19 17:29:17,141,44,0,0,0,0
2021-04-19 17:29:37,105,28,0,0,0,0
2021-04-19 17:29:57,165,38,3,0,0,0
2021-04-19 17:30:17,72,16,0,0,0,0
2021-04-19 17:30:37,48,16,3,0,0,0
2021-04-19 17:30:57,102,27,0,0,0,0
2021-04-19 17:31:17,192,53,0,0,0,0
2021-04-19 17:31:37,99,16,0,0,0,0
2021-04-19 17:31:57,60,20,0,0,0,0
2021-04-19 17:32:17,72,17,3,3,3,0
2021-04-19 17:32:37,69,20,3,0,0,0
2021-04-19 17:32:57,123,34,0,0,0,0
2021-04-19 17:33:17,93,31,0,0,0,0
2021-04-19 17:33:37,93,23,0,0,0,0
2021-04-19 17:33:57,69,19,0,0,0,0
2021-04-19 17:34:17,72,13,0,0,0,0
2021-04-19 17:34:37,60,13,0,0,0,0
2021-04-19 17:34:57,198,44,0,0,0,0
2021-04-19 17:35:17,168,34,0,0,0,0
2021-04-19 17:35:37,57,16,0,0,0,0
2021-04-19 17:35:57,9,3,0,0,0,0
2021-04-19 17:36:17,114,31,0,0,0,0
2021-04-19 17:36:37,147,38,0,0,0,0
2021-04-19 17:36:57,243,69,0,0,0,0
2021-04-19 17:37:17,39,13,0,0,0,0
2021-04-19 17:37:37,171,46,0,0,0,0
2021-04-19 17:37:57,156,40,0,0,0,0
2021-04-19 17:38:17,114,35,0,0,0,0
2021-04-19 17:38:37,201,56,0,0,0,0
2021-04-19 17:38:57,126,35,0,0,0,0
2021-04-19 17:39:17,114,28,0,0,0,0
2021-04-19 17:39:37,138,39,0,0,0,0
2021-04-19 17:39:57,72,13,0,0,0,0
2021-04-19 17:40:17,192,46,3,3,3,0
2021-04-19 17:40:37,90,26,0,0,0,0
2021-04-19 17:40:57,105,31,0,0,0,0
2021-04-19 17:41:17,138,27,0,0,0,0
2021-04-19 17:41:37,123,27,0,0,0,0
2021-04-19 17:41:57,120,37,0,0,0,0
2021-04-19 17:42:17,81,24,0,0,0,0
2021-04-19 17:42:37,78,9,0,0,0,0
2021-04-19 17:42:57,84,24,0,0,0,0
2021-04-19 17:43:17,93,16,0,0,0,0
2021-04-19 17:43:37,102,31,0,0,0,0
2021-04-19 17:43:57,114,31,0,0,0,0
2021-04-19 17:44:17,63,17,0,0,0,0
2021-04-19 17:44:37,87,29,3,3,0,0
2021-04-19 17:44:57,81,17,3,3,3,0
2021-04-19 17:45:17,153,41,0,0,0,0
2021-04-19 17:45:37,219,55,0,0,0,0
2021-04-19 17:45:57,135,33,6,3,0,0
2021-04-19 17:46:17,60,20,0,0,0,0
2021-04-19 17:46:37,93,20,0,0,0,0
2021-04-19 17:46:57,144,41,0,0,0,0
2021-04-19 17:47:17,105,31,3,3,3,0
2021-04-19 17:47:37,63,17,0,0,0,0
2021-04-19 17:47:57,159,46,0,0,0,0
2021-04-19 17:48:17,39,9,0,0,0,0
2021-04-19 17:48:37,48,16,0,0,0,0
2021-04-19 17:48:57,156,38,0,0,0,0
2021-04-19 17:49:17,72,20,0,0,0,0
2021-04-19 17:49:37,204,58,7,0,0,0
2021-04-19 17:49:57,156,41,0,0,0,0
2021-04-19 17:50:17,132,44,3,0,0,0
2021-04-19 17:50:37,60,12,0,0,0,0
2021-04-19 17:50:57,147,42,0,0,0,0
2021-04-19 17:51:17,132,41,3,0,0,0
2021-04-19 17:51:37,39,13,0,0,0,0
2021-04-19 17:51:57,177,56,3,0,0,0
2021-04-19 17:52:17,129,40,0,0,0,0
2021-04-19 17:52:37,141,43,6,3,3,0
2021-04-19 17:52:57,51,13,0,0,0,0
2021-04-19 17:53:17,135,34,0,0,0,0
2021-04-19 17:53:37,72,24,0,0,0,0
2021-04-19 17:53:57,144,34,0,0,0,0
2021-04-19 17:54:17,114,38,0,0,0,0
2021-04-19 17:54:37,60,16,0,0,0,0
2021-04-19 17:54:57,99,27,0,0,0,0
2021-04-19 17:55:17,81,24,0,0,0,0
2021-04-19 17:55:37,123,41,0,0,0,0
2021-04-19 17:55:57,111,27,0,0,0,0
2021-04-19 17:56:17,87,22,0,0,0,0
2021-04-19 17:56:37,132,41,6,3,0,0
2021-04-19 17:56:57,183,42,0,0,0,0
2021-04-19 17:57:17,72,20,0,0,0,0
2021-04-19 17:57:37,123,38,0,0,0,0
2021-04-19 17:57:57,165,38,3,0,0,0
2021-04-19 17:58:17,333,88,0,0,0,0
2021-04-19 17:58:37,39,13,0,0,0,0
2021-04-19 17:58:57,84,28,0,0,0,0
