S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
75.6,190.8,166.8,32.4,41.4,81.6,81.0,501.0,402.0,58.4,109.8,65.0,66.6,156.0,153.6,63.6,101.4,45.0,144.8857142857143,18288.612244897962,195.2,94.55,146.14285714285714,70.0
76.8,203.39999999999998,162.9,34.2,43.2,82.8,81.0,501.0,402.0,58.2,111.9,63.0,64.8,156.0,153.3,57.300000000000004,98.7,42.0,145.8,18237.122448979593,194.1,94.65,148.5,66.0
78.0,216.0,159.0,36.0,45.0,84.0,81.0,501.0,402.0,58.0,114.0,61.0,63.0,156.0,153.0,51.0,96.0,39.0,146.71428571428572,18185.632653061228,193.0,94.75,150.85714285714286,62.0
78.9,212.7,154.5,38.4,45.9,84.6,85.5,493.3,398.7,57.9,114.0,59.1,62.1,152.7,146.4,50.7,90.9,38.7,145.59285714285716,17649.165816326535,189.375,93.825,150.27142857142857,60.1
79.8,209.4,150.0,40.8,46.8,85.2,90.0,485.6,395.4,57.8,114.0,57.2,61.2,149.4,139.8,50.4,85.8,38.4,144.4714285714286,17112.698979591838,185.75,92.9,149.68571428571428,58.2
80.7,206.1,145.5,43.2,47.7,85.8,94.5,477.9,392.1,57.7,114.0,55.3,60.3,146.1,133.2,50.1,80.7,38.1,143.35,16576.232142857145,182.125,91.975,149.1,56.3
81.6,202.8,141.0,45.6,48.6,86.4,99.0,470.2,388.8,57.6,114.0,53.4,59.4,142.8,126.6,49.8,75.6,37.8,142.22857142857143,16039.76530612245,178.5,91.05,148.5142857142857,54.4
82.5,199.5,136.5,48.0,49.5,87.0,103.5,462.5,385.5,57.5,114.0,51.5,58.5,139.5,120.0,49.5,70.5,37.5,141.10714285714286,15503.298469387755,174.875,90.125,147.92857142857144,52.5
83.4,196.2,132.0,50.4,50.4,87.6,108.0,454.8,382.2,57.4,114.0,49.6,57.6,136.2,113.4,49.2,65.4,37.2,139.9857142857143,14966.831632653062,171.25,89.2,147.34285714285716,50.6
84.3,192.9,127.5,52.8,51.3,88.2,112.5,447.1,378.9,57.3,114.0,47.7,56.7,132.9,106.80000000000001,48.9,60.300000000000004,36.9,138.86428571428573,14430.364795918367,167.625,88.275,146.75714285714287,48.7
85.2,189.6,123.0,55.2,52.2,88.8,117.0,439.4,375.6,57.2,114.0,45.8,55.8,129.6,100.2,48.6,55.2,36.6,137.74285714285713,13893.897959183672,164.0,87.35,146.17142857142858,46.8
86.1,186.3,118.5,57.599999999999994,53.1,89.4,121.5,431.7,372.3,57.1,114.0,43.900000000000006,54.9,126.3,93.6,48.3,50.1,36.3,136.62142857142857,13357.43112244898,160.375,86.425,145.5857142857143,44.900000000000006
87.0,183.0,114.0,60.0,54.0,90.0,126.0,424.0,369.0,57.0,114.0,42.0,54.0,123.0,87.0,48.0,45.0,36.0,135.5,12820.964285714284,156.75,85.5,145.0,43.0
88.2,170.7,114.6,59.1,52.5,90.3,129.6,433.5,359.4,57.0,107.4,42.1,56.7,124.2,87.3,49.8,46.5,37.2,134.6642857142857,13085.86581632653,154.575,86.2,144.21428571428572,44.5
89.4,158.4,115.2,58.2,51.0,90.6,133.2,443.0,349.8,57.0,100.8,42.2,59.4,125.4,87.6,51.6,48.0,38.4,133.82857142857142,13350.767346938774,152.4,86.9,143.42857142857142,46.0
90.6,146.1,115.8,57.3,49.5,90.9,136.8,452.5,340.2,57.0,94.2,42.3,62.1,126.6,87.9,53.4,49.5,39.6,132.99285714285713,13615.66887755102,150.225,87.6,142.64285714285714,47.5
91.8,133.8,116.4,56.4,48.0,91.2,140.4,462.0,330.6,57.0,87.6,42.4,64.8,127.8,88.2,55.2,51.0,40.8,132.15714285714284,13880.570408163265,148.05,88.3,141.85714285714286,49.0
