S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
48.0,135.0,66.0,90.0,36.0,18.0,54.0,78.0,279.0,39.0,93.0,105.0,54.0,108.0,162.0,105.0,126.0,57.0,85.92857142857143,3846.352040816326,63.0,101.0,89.0,96.0
46.8,127.2,68.4,97.8,35.1,18.0,56.7,77.5,279.3,45.0,93.0,106.6,54.0,111.3,156.3,103.8,136.2,59.1,86.90714285714286,3897.194387755101,62.833333333333336,102.14444444444445,88.4,99.7
45.6,119.4,70.8,105.6,34.2,18.0,59.4,77.0,279.6,51.0,93.0,108.2,54.0,114.6,150.6,102.6,146.4,61.2,87.88571428571429,3948.0367346938765,62.666666666666664,103.28888888888889,87.8,103.4
44.4,111.6,73.2,113.4,33.3,18.0,62.1,76.5,279.9,57.0,93.0,109.8,54.0,117.9,144.9,101.4,156.6,63.3,88.86428571428571,3998.8790816326523,62.5,104.43333333333334,87.2,107.1
43.2,103.8,75.6,121.2,32.4,18.0,64.8,76.0,280.2,63.0,93.0,111.4,54.0,121.2,139.2,100.2,166.8,65.4,89.84285714285714,4049.7214285714276,62.333333333333336,105.57777777777778,86.6,110.8
42.0,96.0,78.0,129.0,31.5,18.0,67.5,75.5,280.5,69.0,93.0,113.0,54.0,124.5,133.5,99.0,177.0,67.5,90.82142857142857,4100.563775510203,62.16666666666667,106.72222222222223,86.0,114.5
40.8,88.2,80.4,136.8,30.6,18.0,70.2,75.0,280.8,75.0,93.0,114.6,54.0,127.8,127.8,97.8,187.2,69.6,91.8,4151.406122448979,62.0,107.86666666666666,85.4,118.2
39.6,80.4,82.8,144.6,29.7,18.0,72.9,74.5,281.1,81.0,93.0,116.2,54.0,131.1,122.1,96.6,197.39999999999998,71.7,92.77857142857142,4202.248469387754,61.833333333333336,109.0111111111111,84.8,121.9
38.4,72.6,85.2,152.4,28.8,18.0,75.6,74.0,281.4,87.0,93.0,117.8,54.0,134.4,116.4,95.4,207.6,73.8,93.75714285714285,4253.090816326529,61.66666666666667,110.15555555555555,84.2,125.6
37.2,64.8,87.6,160.2,27.9,18.0,78.3,73.5,281.7,93.0,93.0,119.4,54.0,137.7,110.69999999999999,94.2,217.8,75.9,94.73571428571428,4303.933163265305,61.5,111.3,83.6,129.3
