S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
42.0,129.0,75.0,57.0,63.0,66.0,63.0,81.0,153.0,30.0,70.0,84.0,165.0,552.0,63.0,45.0,30.0,102.0,116.42857142857143,16039.24489795918,129.0,73.33333333333333,91.5,59.0
48.0,132.0,72.0,57.0,64.2,64.2,63.0,79.5,153.0,30.0,74.4,86.7,158.7,552.0,62.7,48.0,30.0,102.9,116.76428571428572,16014.365816326528,128.91,75.1,91.5,60.3
54.0,135.0,69.0,57.0,65.4,62.4,63.0,78.0,153.0,30.0,78.8,89.4,152.4,552.0,62.4,51.0,30.0,103.8,117.10000000000001,15989.486734693875,128.82,76.86666666666666,91.5,61.6
60.0,138.0,66.0,57.0,66.6,60.6,63.0,76.5,153.0,30.0,83.2,92.1,146.1,552.0,62.1,54.0,30.0,104.7,117.43571428571428,15964.607653061223,128.73,78.63333333333333,91.5,62.9
66.0,141.0,63.0,57.0,67.8,58.8,63.0,75.0,153.0,30.0,87.6,94.8,139.8,552.0,61.8,57.0,30.0,105.6,117.77142857142857,15939.72857142857,128.64,80.39999999999999,91.5,64.2
72.0,144.0,60.0,57.0,69.0,57.0,63.0,73.5,153.0,30.0,92.0,97.5,133.5,552.0,61.5,60.0,30.0,106.5,118.10714285714286,15914.849489795917,128.55,82.16666666666666,91.5,65.5
78.0,147.0,57.0,57.0,70.2,55.2,63.0,72.0,153.0,30.0,96.4,100.2,127.2,552.0,61.2,63.0,30.0,107.4,118.44285714285715,15889.970408163264,128.46,83.93333333333334,91.5,66.8
84.0,150.0,54.0,57.0,71.4,53.4,63.0,70.5,153.0,30.0,100.80000000000001,102.9,120.9,552.0,60.9,66.0,30.0,108.3,118.77857142857144,15865.091326530612,128.37,85.7,91.5,68.1
90.0,153.0,51.0,57.0,72.6,51.6,63.0,69.0,153.0,30.0,105.2,105.6,114.6,552.0,60.6,69.0,30.0,109.2,119.11428571428571,15840.212244897959,128.28,87.46666666666667,91.5,69.4
96.0,156.0,48.0,57.0,73.8,49.8,63.0,67.5,153.0,30.0,109.6,108.3,108.30000000000001,552.0,60.3,72.0,30.0,110.1,119.45,15815.333163265306,128.19,89.23333333333333,91.5,70.7
102.0,159.0,45.0,57.0,75.0,48.0,63.0,66.0,153.0,30.0,114.0,111.0,102.0,552.0,60.0,75.0,30.0,111.0,119.78571428571429,15790.454081632653,128.1,91.0,91.5,72.0
105.9,150.9,50.1,56.1,77.4,51.3,66.1,64.2,156.1,27.0,115.2,113.7,99.0,560.2,58.8,77.7,34.2,105.9,120.94285714285715,16349.531632653061,128.87,93.4,91.55,72.6
109.8,142.8,55.2,55.2,79.8,54.6,69.2,62.4,159.2,24.0,116.4,116.4,96.0,568.4,57.6,80.4,38.4,100.8,122.10000000000001,16908.60918367347,129.64,95.8,91.6,73.2
113.7,134.7,60.3,54.3,82.2,57.9,72.3,60.6,162.3,21.0,117.6,119.1,93.0,576.6,56.4,83.1,42.6,95.7,123.25714285714287,17467.686734693878,130.41,98.2,91.65,73.8
117.6,126.6,65.4,53.4,84.6,61.2,75.4,58.8,165.4,18.0,118.8,121.8,90.0,584.8,55.2,85.8,46.8,90.6,124.41428571428573,18026.764285714286,131.18,100.6,91.7,74.4
121.5,118.5,70.5,52.5,87.0,64.5,78.5,57.0,168.5,15.0,120.0,124.5,87.0,593.0,54.0,88.5,51.0,85.5,125.57142857142858,18585.841836734693,131.95,103.0,91.75,75.0
125.4,110.4,75.6,51.6,89.4,67.8,81.6,55.2,171.6,12.0,121.2,127.2,84.0,601.2,52.8,91.2,55.2,80.4,126.72857142857143,19144.9193877551,132.72,105.4,91.8,75.6
129.3,102.30000000000001,80.69999999999999,50.7,91.8,71.1,84.7,53.4,174.7,9.0,122.4,129.9,81.0,609.4,51.6,93.9,59.400000000000006,75.30000000000001,127.88571428571429,19703.996938775508,133.49,107.8,91.85,76.2
133.2,94.2,85.8,49.8,94.2,74.4,87.8,51.6,177.8,6.0,123.6,132.6,78.0,617.6,50.4,96.6,63.6,70.2,129.04285714285714,20263.074489795916,134.26000000000002,110.2,91.9,76.8
137.1,86.10000000000001,90.9,48.9,96.6,77.7,90.9,49.8,180.9,3.0,124.8,135.3,75.0,625.8,49.2,99.3,67.80000000000001,65.1,130.20000000000002,20822.152040816323,135.03,112.6,91.95,77.4
141.0,78.0,96.0,48.0,99.0,81.0,94.0,48.0,184.0,0.0,126.0,138.0,72.0,634.0,48.0,102.0,72.0,60.0,131.35714285714286,21381.22959183673,135.8,115.0,92.0,78.0
135.9,78.0,100.8,48.9,103.8,79.2,97.2,48.0,183.3,0.0,126.3,136.2,74.1,640.5,45.9,99.9,75.0,58.2,132.3,21843.52346938775,137.31,113.9,91.65,77.7
130.8,78.0,105.6,49.8,108.6,77.4,100.4,48.0,182.6,0.0,126.6,134.4,76.2,647.0,43.8,97.8,78.0,56.4,133.24285714285713,22305.817346938773,138.82000000000002,112.8,91.3,77.4
125.7,78.0,110.4,50.7,113.4,75.6,103.6,48.0,181.9,0.0,126.9,132.6,78.3,653.5,41.7,95.7,81.0,54.6,134.18571428571428,22768.111224489796,140.33,111.7,90.95,77.1
120.6,78.0,115.2,51.6,118.2,73.8,106.8,48.0,181.2,0.0,127.2,130.8,80.4,660.0,39.6,93.6,84.0,52.8,135.12857142857143,23230.405102040815,141.84,110.6,90.6,76.8
115.5,78.0,120.0,52.5,123.0,72.0,110.0,48.0,180.5,0.0,127.5,129.0,82.5,666.5,37.5,91.5,87.0,51.0,136.07142857142856,23692.698979591834,143.35000000000002,109.5,90.25,76.5
110.4,78.0,124.8,53.4,127.8,70.2,113.2,48.0,179.8,0.0,127.8,127.2,84.6,673.0,35.4,89.4,90.0,49.2,137.0142857142857,24154.992857142857,144.86,108.4,89.9,76.2
105.30000000000001,78.0,129.6,54.3,132.6,68.4,116.4,48.0,179.1,0.0,128.1,125.4,86.7,679.5,33.3,87.3,93.0,47.4,137.95714285714286,24617.28673469388,146.37,107.3,89.55,75.9
100.2,78.0,134.4,55.2,137.4,66.6,119.6,48.0,178.4,0.0,128.4,123.6,88.8,686.0,31.2,85.2,96.0,45.6,138.9,25079.5806122449,147.88,106.2,89.2,75.6
95.1,78.0,139.2,56.1,142.2,64.8,122.8,48.0,177.7,0.0,128.7,121.8,90.9,692.5,29.099999999999998,83.1,99.0,43.8,139.84285714285713,25541.87448979592,149.39000000000001,105.1,88.85,75.3
90.0,78.0,144.0,57.0,147.0,63.0,126.0,48.0,177.0,0.0,129.0,120.0,93.0,699.0,27.0,81.0,102.0,42.0,140.78571428571428,26004.16836734694,150.9,104.0,88.5,75.0
