S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
114.0,126.0,111.0,180.0,63.0,18.0,130.0,66.0,153.0,72.0,117.0,102.0,99.0,105.0,18.0,96.0,105.0,39.0,104.0,1516.4285714285713,101.2,79.0,112.5,80.0
108.6,119.7,113.1,174.6,69.9,19.8,128.7,66.0,148.8,72.0,113.4,108.6,93.6,99.0,18.9,90.3,105.6,39.0,102.55714285714285,1519.4387755102039,99.21000000000001,80.6,110.4,78.3
103.2,113.4,115.2,169.2,76.8,21.6,127.4,66.0,144.6,72.0,109.8,115.2,88.2,93.0,19.8,84.6,106.2,39.0,101.11428571428571,1522.4489795918366,97.22,82.2,108.3,76.6
97.8,107.1,117.3,163.8,83.7,23.4,126.1,66.0,140.4,72.0,106.2,121.8,82.8,87.0,20.7,78.9,106.8,39.0,99.67142857142858,1525.4591836734694,95.23,83.8,106.2,74.9
92.4,100.8,119.4,158.4,90.6,25.2,124.8,66.0,136.2,72.0,102.6,128.4,77.4,81.0,21.6,73.2,107.4,39.0,98.22857142857143,1528.469387755102,93.24,85.4,104.1,73.2
87.0,94.5,121.5,153.0,97.5,27.0,123.5,66.0,132.0,72.0,99.0,135.0,72.0,75.0,22.5,67.5,108.0,39.0,96.78571428571428,1531.4795918367345,91.25,87.0,102.0,71.5
81.6,88.2,123.6,147.6,104.4,28.8,122.2,66.0,127.8,72.0,95.4,141.6,66.6,69.0,23.4,61.8,108.6,39.0,95.34285714285714,1534.4897959183672,89.25999999999999,88.6,99.9,69.8
76.19999999999999,81.9,125.7,142.2,111.30000000000001,30.6,120.9,66.0,123.6,72.0,91.8,148.2,61.199999999999996,63.0,24.3,56.1,109.2,39.0,93.9,1537.5,87.27,90.2,97.8,68.1
70.8,75.6,127.8,136.8,118.2,32.4,119.6,66.0,119.4,72.0,88.2,154.8,55.8,57.0,25.2,50.4,109.8,39.0,92.45714285714286,1540.5102040816325,85.28,91.8,95.7,66.4
65.4,69.30000000000001,129.9,131.4,125.1,34.2,118.3,66.0,115.19999999999999,72.0,84.6,161.4,50.4,51.0,26.1,44.699999999999996,110.4,39.0,91.0142857142857,1543.520408163265,83.28999999999999,93.4,93.6,64.7
60.0,63.0,132.0,126.0,132.0,36.0,117.0,66.0,111.0,72.0,81.0,168.0,45.0,45.0,27.0,39.0,111.0,39.0,89.57142857142857,1546.5306122448978,81.3,95.0,91.5,63.0
66.0,67.5,126.0,123.9,131.4,36.9,117.0,66.7,111.0,71.7,78.9,174.6,45.0,45.0,32.7,52.5,105.9,36.0,90.11428571428571,1622.8061224489795,82.12,96.8,91.35,64.8
72.0,72.0,120.0,121.8,130.8,37.8,117.0,67.4,111.0,71.4,76.8,181.2,45.0,45.0,38.4,66.0,100.8,33.0,90.65714285714286,1699.0816326530612,82.94,98.6,91.2,66.6
78.0,76.5,114.0,119.7,130.2,38.7,117.0,68.1,111.0,71.1,74.7,187.8,45.0,45.0,44.1,79.5,95.7,30.0,91.2,1775.3571428571427,83.75999999999999,100.4,91.05,68.4
84.0,81.0,108.0,117.6,129.6,39.6,117.0,68.8,111.0,70.8,72.6,194.4,45.0,45.0,49.8,93.0,90.6,27.0,91.74285714285715,1851.6326530612243,84.58,102.2,90.9,70.2
90.0,85.5,102.0,115.5,129.0,40.5,117.0,69.5,111.0,70.5,70.5,201.0,45.0,45.0,55.5,106.5,85.5,24.0,92.28571428571428,1927.908163265306,85.4,104.0,90.75,72.0
96.0,90.0,96.0,113.4,128.4,41.4,117.0,70.2,111.0,70.2,68.4,207.6,45.0,45.0,61.2,120.0,80.4,21.0,92.82857142857142,2004.1836734693877,86.22,105.8,90.6,73.8
102.0,94.5,90.0,111.3,127.8,42.3,117.0,70.9,111.0,69.9,66.3,214.2,45.0,45.0,66.9,133.5,75.30000000000001,18.0,93.37142857142857,2080.4591836734694,87.03999999999999,107.6,90.45,75.6
108.0,99.0,84.0,109.2,127.2,43.2,117.0,71.6,111.0,69.6,64.2,220.8,45.0,45.0,72.6,147.0,70.2,15.0,93.91428571428571,2156.734693877551,87.86,109.4,90.3,77.4
114.0,103.5,78.0,107.1,126.6,44.1,117.0,72.3,111.0,69.3,62.099999999999994,227.4,45.0,45.0,78.30000000000001,160.5,65.1,12.0,94.45714285714286,2233.0102040816328,88.68,111.2,90.15,79.2
120.0,108.0,72.0,105.0,126.0,45.0,117.0,73.0,111.0,69.0,60.0,234.0,45.0,45.0,84.0,174.0,60.0,9.0,95.0,2309.285714285714,89.5,113.0,90.0,81.0
117.9,106.8,74.1,105.9,126.9,42.3,114.3,69.6,110.2,67.2,60.0,228.4,46.8,45.9,87.3,171.6,65.7,16.5,94.02142857142857,2239.4311224489797,89.55,110.23333333333333,88.7,84.6
115.8,105.6,76.2,106.8,127.8,39.6,111.6,66.2,109.4,65.4,60.0,222.8,48.6,46.8,90.6,169.2,71.4,24.0,93.04285714285714,2169.576530612245,89.6,107.46666666666667,87.4,88.2
113.7,104.4,78.3,107.7,128.7,36.9,108.9,62.8,108.6,63.6,60.0,217.2,50.4,47.7,93.9,166.8,77.1,31.5,92.06428571428572,2099.7219387755104,89.65,104.7,86.1,91.8
111.6,103.2,80.4,108.6,129.6,34.2,106.2,59.4,107.8,61.8,60.0,211.6,52.2,48.6,97.2,164.4,82.8,39.0,91.08571428571429,2029.8673469387754,89.7,101.93333333333334,84.8,95.4
109.5,102.0,82.5,109.5,130.5,31.5,103.5,56.0,107.0,60.0,60.0,206.0,54.0,49.5,100.5,162.0,88.5,46.5,90.10714285714286,1960.012755102041,89.75,99.16666666666666,83.5,99.0
107.4,100.8,84.6,110.4,131.4,28.799999999999997,100.8,52.6,106.2,58.2,60.0,200.4,55.8,50.4,103.8,159.6,94.2,54.0,89.12857142857142,1890.1581632653063,89.8,96.4,82.2,102.6
105.3,99.6,86.7,111.3,132.3,26.099999999999998,98.1,49.2,105.4,56.4,60.0,194.8,57.6,51.3,107.1,157.2,99.9,61.5,88.14999999999999,1820.3035714285716,89.85,93.63333333333333,80.9,106.2
103.2,98.4,88.8,112.2,133.2,23.4,95.4,45.8,104.6,54.6,60.0,189.2,59.4,52.2,110.4,154.8,105.6,69.0,87.17142857142856,1750.4489795918369,89.9,90.86666666666666,79.6,109.8
101.1,97.2,90.9,113.1,134.1,20.7,92.7,42.400000000000006,103.8,52.8,60.0,183.6,61.2,53.1,113.7,152.4,111.30000000000001,76.5,86.19285714285714,1680.5943877551022,89.95,88.1,78.3,113.4
99.0,96.0,93.0,114.0,135.0,18.0,90.0,39.0,103.0,51.0,60.0,178.0,63.0,54.0,117.0,150.0,117.0,84.0,85.21428571428571,1610.7397959183675,90.0,85.33333333333333,77.0,117.0
105.3,92.4,92.4,111.6,130.8,21.9,94.5,39.0,100.8,51.0,61.8,172.5,64.8,56.7,121.2,141.6,113.7,85.8,85.39285714285714,1554.5801020408164,90.87,85.39999999999999,75.9,113.7
111.6,88.8,91.8,109.2,126.6,25.8,99.0,39.0,98.6,51.0,63.6,167.0,66.6,59.4,125.4,133.2,110.4,87.6,85.57142857142857,1498.4204081632654,91.74,85.46666666666667,74.8,110.4
117.9,85.2,91.2,106.8,122.4,29.7,103.5,39.0,96.4,51.0,65.4,161.5,68.4,62.1,129.6,124.8,107.1,89.4,85.75,1442.2607142857144,92.61,85.53333333333333,73.7,107.1
124.2,81.6,90.6,104.4,118.2,33.6,108.0,39.0,94.2,51.0,67.2,156.0,70.2,64.8,133.8,116.4,103.8,91.2,85.92857142857143,1386.1010204081633,93.48,85.6,72.6,103.8
130.5,78.0,90.0,102.0,114.0,37.5,112.5,39.0,92.0,51.0,69.0,150.5,72.0,67.5,138.0,108.0,100.5,93.0,86.10714285714286,1329.9413265306123,94.35,85.66666666666666,71.5,100.5
136.8,74.4,89.4,99.6,109.8,41.4,117.0,39.0,89.8,51.0,70.8,145.0,73.8,70.2,142.2,99.6,97.2,94.8,86.28571428571428,1273.7816326530613,95.22,85.73333333333333,70.4,97.2
143.1,70.8,88.8,97.2,105.6,45.3,121.5,39.0,87.6,51.0,72.6,139.5,75.6,72.9,146.4,91.19999999999999,93.9,96.6,86.46428571428571,1217.6219387755102,96.09,85.8,69.3,93.9
149.4,67.2,88.2,94.8,101.4,49.2,126.0,39.0,85.4,51.0,74.4,134.0,77.4,75.6,150.6,82.8,90.6,98.4,86.64285714285714,1161.4622448979592,96.96000000000001,85.86666666666666,68.2,90.6
155.7,63.6,87.6,92.4,97.19999999999999,53.1,130.5,39.0,83.2,51.0,76.2,128.5,79.2,78.3,154.8,74.39999999999999,87.3,100.2,86.82142857142857,1105.3025510204081,97.83,85.93333333333334,67.1,87.3
162.0,60.0,87.0,90.0,93.0,57.0,135.0,39.0,81.0,51.0,78.0,123.0,81.0,81.0,159.0,66.0,84.0,102.0,87.0,1049.142857142857,98.7,86.0,66.0,84.0
156.3,63.3,87.9,88.5,96.0,58.2,135.0,41.8,81.0,55.0,77.4,124.5,84.0,81.0,152.1,66.9,87.9,96.6,87.85,996.9964285714285,98.59,86.7,68.0,83.8
150.6,66.6,88.8,87.0,99.0,59.4,135.0,44.6,81.0,59.0,76.8,126.0,87.0,81.0,145.2,67.8,91.8,91.2,88.7,944.85,98.48,87.4,70.0,83.6
144.9,69.9,89.7,85.5,102.0,60.6,135.0,47.4,81.0,63.0,76.2,127.5,90.0,81.0,138.3,68.7,95.7,85.8,89.55,892.7035714285714,98.37,88.1,72.0,83.4
139.2,73.2,90.6,84.0,105.0,61.8,135.0,50.2,81.0,67.0,75.6,129.0,93.0,81.0,131.4,69.6,99.6,80.4,90.4,840.5571428571428,98.26,88.8,74.0,83.2
133.5,76.5,91.5,82.5,108.0,63.0,135.0,53.0,81.0,71.0,75.0,130.5,96.0,81.0,124.5,70.5,103.5,75.0,91.25,788.4107142857142,98.15,89.5,76.0,83.0
127.8,79.8,92.4,81.0,111.0,64.2,135.0,55.8,81.0,75.0,74.4,132.0,99.0,81.0,117.6,71.4,107.4,69.6,92.1,736.2642857142857,98.03999999999999,90.2,78.0,82.8
122.1,83.1,93.3,79.5,114.0,65.4,135.0,58.599999999999994,81.0,79.0,73.8,133.5,102.0,81.0,110.69999999999999,72.3,111.3,64.19999999999999,92.95,684.1178571428571,97.92999999999999,90.9,80.0,82.6
116.4,86.4,94.2,78.0,117.0,66.6,135.0,61.4,81.0,83.0,73.2,135.0,105.0,81.0,103.8,73.2,115.2,58.8,93.8,631.9714285714285,97.82,91.6,82.0,82.4
110.69999999999999,89.7,95.1,76.5,120.0,67.8,135.0,64.2,81.0,87.0,72.6,136.5,108.0,81.0,96.9,74.1,119.1,53.4,94.65,579.825,97.71,92.3,84.0,82.2
105.0,93.0,96.0,75.0,123.0,69.0,135.0,67.0,81.0,91.0,72.0,138.0,111.0,81.0,90.0,75.0,123.0,48.0,95.5,527.6785714285714,97.6,93.0,86.0,82.0
108.6,100.8,98.7,81.0,124.2,67.2,131.8,69.0,80.4,89.1,75.0,139.5,114.9,83.2,84.9,75.6,119.7,50.1,97.38571428571429,590.0908163265306,99.71,93.9,84.75,81.8
112.2,108.6,101.4,87.0,125.4,65.4,128.6,71.0,79.8,87.2,78.0,141.0,118.8,85.4,79.8,76.2,116.4,52.2,99.27142857142857,652.5030612244898,101.82,94.8,83.5,81.6
115.8,116.4,104.1,93.0,126.6,63.6,125.4,73.0,79.2,85.3,81.0,142.5,122.7,87.6,74.7,76.8,113.1,54.3,101.15714285714286,714.9153061224489,103.92999999999999,95.7,82.25,81.4
119.4,124.2,106.8,99.0,127.8,61.8,122.2,75.0,78.6,83.4,84.0,144.0,126.6,89.8,69.6,77.4,109.8,56.4,103.04285714285714,777.327551020408,106.03999999999999,96.6,81.0,81.2
123.0,132.0,109.5,105.0,129.0,60.0,119.0,77.0,78.0,81.5,87.0,145.5,130.5,92.0,64.5,78.0,106.5,58.5,104.92857142857143,839.7397959183672,108.15,97.5,79.75,81.0
126.6,139.8,112.2,111.0,130.2,58.2,115.8,79.0,77.4,79.6,90.0,147.0,134.4,94.2,59.400000000000006,78.6,103.2,60.6,106.81428571428572,902.1520408163263,110.25999999999999,98.4,78.5,80.8
130.2,147.6,114.9,117.0,131.4,56.4,112.6,81.0,76.8,77.7,93.0,148.5,138.3,96.4,54.300000000000004,79.2,99.9,62.7,108.7,964.5642857142855,112.37,99.3,77.25,80.6
133.8,155.4,117.6,123.0,132.6,54.6,109.4,83.0,76.2,75.8,96.0,150.0,142.2,98.6,49.2,79.8,96.6,64.8,110.58571428571429,1026.9765306122447,114.48,100.2,76.0,80.4
137.4,163.2,120.3,129.0,133.8,52.8,106.2,85.0,75.6,73.9,99.0,151.5,146.1,100.8,44.1,80.4,93.3,66.9,112.47142857142858,1089.3887755102037,116.59,101.1,74.75,80.2
141.0,171.0,123.0,135.0,135.0,51.0,103.0,87.0,75.0,72.0,102.0,153.0,150.0,103.0,39.0,81.0,90.0,69.0,114.35714285714286,1151.801020408163,118.7,102.0,73.5,80.0
5952.0,253.8,123.9,129.9,125.4,52.8,102.6,87.0,75.3,72.0,102.0,153.0,149.7,103.5,36.0,82.2,88.2,72.9,534.4928571428571,22383522.555612247,706.3800000000001,102.6,73.65,81.1
11763.0,336.6,124.8,124.8,115.8,54.6,102.2,87.0,75.6,72.0,102.0,153.0,149.4,104.0,33.0,83.4,86.4,76.8,954.6285714285714,44765893.31020408,1294.0600000000002,103.2,73.8,82.2
17574.0,419.4,125.7,119.7,106.2,56.4,101.8,87.0,75.9,72.0,102.0,153.0,149.1,104.5,30.0,84.6,84.6,80.7,1374.7642857142857,67148264.06479593,1881.7400000000002,103.8,73.95,83.3
23385.0,502.2,126.6,114.6,96.6,58.2,101.4,87.0,76.2,72.0,102.0,153.0,148.8,105.0,27.0,85.8,82.8,84.6,1794.8999999999999,89530634.81938776,2469.42,104.4,74.1,84.4
29196.0,585.0,127.5,109.5,87.0,60.0,101.0,87.0,76.5,72.0,102.0,153.0,148.5,105.5,24.0,87.0,81.0,88.5,2215.0357142857138,111913005.5739796,3057.1000000000004,105.0,74.25,85.5
35007.0,667.8,128.4,104.4,77.4,61.8,100.6,87.0,76.8,72.0,102.0,153.0,148.2,106.0,21.0,88.2,79.2,92.4,2635.1714285714284,134295376.32857144,3644.78,105.6,74.4,86.6
40818.0,750.6,129.3,99.30000000000001,67.8,63.6,100.2,87.0,77.1,72.0,102.0,153.0,147.9,106.5,18.0,89.4,77.4,96.3,3055.3071428571425,156677747.0831633,4232.46,106.2,74.55,87.7
46629.0,833.4,130.2,94.2,58.2,65.4,99.8,87.0,77.4,72.0,102.0,153.0,147.6,107.0,15.0,90.6,75.6,100.2,3475.4428571428566,179060117.8377551,4820.14,106.8,74.7,88.8
52440.0,916.1999999999999,131.1,89.1,48.60000000000001,67.2,99.4,87.0,77.7,72.0,102.0,153.0,147.3,107.5,12.0,91.8,73.8,104.1,3895.5785714285707,201442488.59234694,5407.820000000001,107.4,74.85,89.9
58251.0,999.0,132.0,84.0,39.0,69.0,99.0,87.0,78.0,72.0,102.0,153.0,147.0,108.0,9.0,93.0,72.0,108.0,4315.714285714285,223824859.3469388,5995.5,108.0,75.0,91.0
57249.9,2508.3,129.0,83.7,40.5,69.3,97.2,84.0,78.0,71.7,100.8,153.0,147.0,108.0,9.9,89.7,73.8,102.0,4351.457142857143,217731122.46734694,6045.75,107.7,74.85,88.5
56248.8,4017.6,126.0,83.4,42.0,69.6,95.4,81.0,78.0,71.4,99.6,153.0,147.0,108.0,10.8,86.4,75.6,96.0,4387.2,211637385.5877551,6096.0,107.4,74.7,86.0
55247.7,5526.9,123.0,83.1,43.5,69.9,93.6,78.0,78.0,71.1,98.4,153.0,147.0,108.0,11.7,83.1,77.4,90.0,4422.942857142857,205543648.70816326,6146.25,107.1,74.55,83.5
54246.6,7036.2,120.0,82.8,45.0,70.2,91.8,75.0,78.0,70.8,97.2,153.0,147.0,108.0,12.6,79.8,79.2,84.0,4458.685714285714,199449911.8285714,6196.5,106.8,74.4,81.0
53245.5,8545.5,117.0,82.5,46.5,70.5,90.0,72.0,78.0,70.5,96.0,153.0,147.0,108.0,13.5,76.5,81.0,78.0,4494.428571428571,193356174.94897956,6246.75,106.5,74.25,78.5
52244.4,10054.8,114.0,82.2,48.0,70.8,88.2,69.0,78.0,70.2,94.8,153.0,147.0,108.0,14.4,73.2,82.8,72.0,4530.171428571428,187262438.06938773,6297.0,106.2,74.1,76.0
51243.3,11564.1,111.0,81.9,49.5,71.1,86.4,66.0,78.0,69.9,93.6,153.0,147.0,108.0,15.3,69.9,84.6,66.0,4565.914285714285,181168701.18979588,6347.25,105.9,73.95,73.5
50242.2,13073.4,108.0,81.6,51.0,71.4,84.6,63.0,78.0,69.6,92.4,153.0,147.0,108.0,16.2,66.6,86.4,60.0,4601.657142857142,175074964.31020403,6397.5,105.6,73.8,71.0
49241.1,14582.699999999999,105.0,81.3,52.5,71.7,82.8,60.0,78.0,69.3,91.2,153.0,147.0,108.0,17.1,63.3,88.2,54.0,4637.4,168981227.4306122,6447.75,105.3,73.65,68.5
48240.0,16092.0,102.0,81.0,54.0,72.0,81.0,57.0,78.0,69.0,90.0,153.0,147.0,108.0,18.0,60.0,90.0,48.0,4673.142857142857,162887490.55102035,6498.0,105.0,73.5,66.0
