S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
69.0,90.0,171.0,78.0,96.0,57.0,117.0,255.0,622.0,84.0,90.0,100.0,142.0,90.0,297.0,105.0,180.0,87.0,147.21428571428572,19732.882653061224,293.5,79.0,124.0,124.0
72.9,90.3,164.1,81.3,91.8,57.9,120.6,255.0,622.8,84.0,86.5,102.3,134.1,88.2,293.1,98.4,179.1,90.6,146.55714285714288,19853.03163265306,291.0,80.325,122.8,122.7
76.8,90.6,157.2,84.6,87.6,58.8,124.2,255.0,623.6,84.0,83.0,104.6,126.2,86.4,289.2,91.8,178.2,94.2,145.9,19973.180612244898,288.5,81.65,121.6,121.4
80.7,90.9,150.3,87.9,83.4,59.7,127.8,255.0,624.4,84.0,79.5,106.9,118.3,84.6,285.3,85.2,177.3,97.8,145.24285714285713,20093.329591836733,286.0,82.975,120.4,120.1
84.6,91.2,143.4,91.2,79.2,60.6,131.4,255.0,625.2,84.0,76.0,109.2,110.4,82.8,281.4,78.6,176.4,101.4,144.5857142857143,20213.47857142857,283.5,84.3,119.2,118.8
88.5,91.5,136.5,94.5,75.0,61.5,135.0,255.0,626.0,84.0,72.5,111.5,102.5,81.0,277.5,72.0,175.5,105.0,143.92857142857144,20333.627551020407,281.0,85.625,118.0,117.5
92.4,91.8,129.6,97.8,70.8,62.4,138.6,255.0,626.8,84.0,69.0,113.8,94.6,79.2,273.6,65.4,174.6,108.6,143.27142857142857,20453.776530612242,278.5,86.95,116.8,116.2
96.3,92.1,122.69999999999999,101.1,66.6,63.3,142.2,255.0,627.6,84.0,65.5,116.1,86.69999999999999,77.4,269.7,58.800000000000004,173.7,112.2,142.6142857142857,20573.92551020408,276.0,88.275,115.6,114.9
100.2,92.4,115.8,104.4,62.4,64.2,145.8,255.0,628.4,84.0,62.0,118.4,78.8,75.6,265.8,52.2,172.8,115.8,141.95714285714286,20694.074489795916,273.5,89.6,114.4,113.6
104.1,92.7,108.9,107.7,58.199999999999996,65.1,149.4,255.0,629.2,84.0,58.5,120.7,70.89999999999999,73.8,261.9,45.6,171.9,119.4,141.3,20814.223469387754,271.0,90.925,113.2,112.3
108.0,93.0,102.0,111.0,54.0,66.0,153.0,255.0,630.0,84.0,55.0,123.0,63.0,72.0,258.0,39.0,171.0,123.0,140.64285714285714,20934.37244897959,268.5,92.25,112.0,111.0
107.1,90.9,102.3,111.0,54.0,66.6,153.0,245.7,630.0,83.5,56.4,123.0,62.1,72.0,255.9,39.0,169.8,122.7,139.82857142857142,20851.131632653058,267.925,92.175,110.44285714285715,110.5
106.2,88.8,102.6,111.0,54.0,67.2,153.0,236.4,630.0,83.0,57.8,123.0,61.2,72.0,253.8,39.0,168.6,122.4,139.0142857142857,20767.89081632653,267.35,92.1,108.88571428571429,110.0
105.3,86.7,102.9,111.0,54.0,67.8,153.0,227.1,630.0,82.5,59.2,123.0,60.3,72.0,251.7,39.0,167.4,122.1,138.2,20684.649999999998,266.775,92.025,107.32857142857142,109.5
104.4,84.6,103.2,111.0,54.0,68.4,153.0,217.8,630.0,82.0,60.6,123.0,59.4,72.0,249.6,39.0,166.2,121.8,137.38571428571427,20601.40918367347,266.2,91.95,105.77142857142857,109.0
103.5,82.5,103.5,111.0,54.0,69.0,153.0,208.5,630.0,81.5,62.0,123.0,58.5,72.0,247.5,39.0,165.0,121.5,136.57142857142856,20518.168367346938,265.625,91.875,104.21428571428572,108.5
102.6,80.4,103.8,111.0,54.0,69.6,153.0,199.2,630.0,81.0,63.4,123.0,57.6,72.0,245.4,39.0,163.8,121.2,135.75714285714287,20434.927551020406,265.05,91.8,102.65714285714286,108.0
101.7,78.3,104.1,111.0,54.0,70.2,153.0,189.89999999999998,630.0,80.5,64.8,123.0,56.7,72.0,243.3,39.0,162.6,120.9,134.94285714285715,20351.686734693878,264.475,91.725,101.1,107.5
100.8,76.2,104.4,111.0,54.0,70.8,153.0,180.6,630.0,80.0,66.2,123.0,55.8,72.0,241.2,39.0,161.4,120.6,134.12857142857143,20268.445918367346,263.9,91.65,99.54285714285714,107.0
99.9,74.1,104.7,111.0,54.0,71.4,153.0,171.3,630.0,79.5,67.6,123.0,54.9,72.0,239.1,39.0,160.2,120.3,133.31428571428572,20185.205102040818,263.325,91.575,97.9857142857143,106.5
99.0,72.0,105.0,111.0,54.0,72.0,153.0,162.0,630.0,79.0,69.0,123.0,54.0,72.0,237.0,39.0,159.0,120.0,132.5,20101.964285714286,262.75,91.5,96.42857142857143,106.0
101.1,69.9,111.9,112.5,54.0,74.4,149.4,157.8,624.0,75.9,76.5,123.0,50.4,78.0,229.5,37.8,159.3,117.0,132.77142857142857,19721.98469387755,260.325,94.125,95.78571428571429,104.7
103.2,67.8,118.8,114.0,54.0,76.8,145.8,153.6,618.0,72.8,84.0,123.0,46.8,84.0,222.0,36.6,159.6,114.0,133.04285714285714,19342.005102040817,257.9,96.75,95.14285714285714,103.4
105.3,65.7,125.7,115.5,54.0,79.2,142.2,149.4,612.0,69.7,91.5,123.0,43.2,90.0,214.5,35.4,159.9,111.0,133.31428571428572,18962.025510204083,255.475,99.375,94.5,102.1
107.4,63.6,132.6,117.0,54.0,81.6,138.6,145.2,606.0,66.6,99.0,123.0,39.6,96.0,207.0,34.2,160.2,108.0,133.5857142857143,18582.04591836735,253.05,102.0,93.85714285714286,100.8
109.5,61.5,139.5,118.5,54.0,84.0,135.0,141.0,600.0,63.5,106.5,123.0,36.0,102.0,199.5,33.0,160.5,105.0,133.85714285714286,18202.066326530614,250.625,104.625,93.21428571428572,99.5
111.6,59.4,146.4,120.0,54.0,86.4,131.4,136.8,594.0,60.4,114.0,123.0,32.4,108.0,192.0,31.8,160.8,102.0,134.12857142857143,17822.08673469388,248.2,107.25,92.57142857142857,98.2
113.7,57.3,153.3,121.5,54.0,88.8,127.8,132.6,588.0,57.3,121.5,123.0,28.8,114.0,184.5,30.6,161.1,99.0,134.4,17442.107142857145,245.775,109.875,91.92857142857143,96.9
115.8,55.2,160.2,123.0,54.0,91.2,124.2,128.4,582.0,54.2,129.0,123.0,25.2,120.0,177.0,29.4,161.4,96.0,134.67142857142858,17062.12755102041,243.35,112.5,91.28571428571429,95.6
117.9,53.099999999999994,167.1,124.5,54.0,93.6,120.6,124.19999999999999,576.0,51.099999999999994,136.5,123.0,21.6,126.0,169.5,28.200000000000003,161.7,93.0,134.94285714285715,16682.147959183676,240.925,115.125,90.64285714285714,94.3
120.0,51.0,174.0,126.0,54.0,96.0,117.0,120.0,570.0,48.0,144.0,123.0,18.0,132.0,162.0,27.0,162.0,90.0,135.21428571428572,16302.16836734694,238.5,117.75,90.0,93.0
118.8,57.3,177.0,125.1,60.6,100.2,117.0,120.0,574.8,48.0,143.7,126.3,26.4,127.8,167.7,30.0,166.5,90.0,137.35714285714286,16421.445918367346,241.875,118.275,92.87142857142857,95.5
117.6,63.6,180.0,124.2,67.2,104.4,117.0,120.0,579.6,48.0,143.4,129.6,34.8,123.6,173.4,33.0,171.0,90.0,139.5,16540.723469387754,245.25,118.8,95.74285714285715,98.0
116.4,69.9,183.0,123.3,73.8,108.6,117.0,120.0,584.4,48.0,143.1,132.9,43.2,119.4,179.1,36.0,175.5,90.0,141.64285714285714,16660.001020408163,248.625,119.325,98.61428571428571,100.5
115.2,76.2,186.0,122.4,80.4,112.8,117.0,120.0,589.2,48.0,142.8,136.2,51.6,115.2,184.8,39.0,180.0,90.0,143.78571428571428,16779.27857142857,252.0,119.85,101.48571428571428,103.0
114.0,82.5,189.0,121.5,87.0,117.0,117.0,120.0,594.0,48.0,142.5,139.5,60.0,111.0,190.5,42.0,184.5,90.0,145.92857142857144,16898.55612244898,255.375,120.375,104.35714285714286,105.5
112.8,88.8,192.0,120.6,93.6,121.2,117.0,120.0,598.8,48.0,142.2,142.8,68.4,106.8,196.2,45.0,189.0,90.0,148.07142857142858,17017.833673469388,258.75,120.9,107.22857142857143,108.0
111.6,95.1,195.0,119.7,100.19999999999999,125.4,117.0,120.0,603.6,48.0,141.9,146.1,76.80000000000001,102.6,201.9,48.0,193.5,90.0,150.21428571428572,17137.111224489796,262.125,121.425,110.1,110.5
110.4,101.4,198.0,118.8,106.8,129.6,117.0,120.0,608.4,48.0,141.6,149.4,85.2,98.4,207.6,51.0,198.0,90.0,152.35714285714286,17256.388775510204,265.5,121.95,112.97142857142856,113.0
109.2,107.69999999999999,201.0,117.9,113.4,133.8,117.0,120.0,613.2,48.0,141.3,152.7,93.60000000000001,94.19999999999999,213.3,54.0,202.5,90.0,154.5,17375.666326530612,268.875,122.475,115.84285714285714,115.5
108.0,114.0,204.0,117.0,120.0,138.0,117.0,120.0,618.0,48.0,141.0,156.0,102.0,90.0,219.0,57.0,207.0,90.0,156.64285714285714,17494.94387755102,272.25,123.0,118.71428571428571,118.0
102.9,111.3,200.1,110.4,119.1,139.2,123.3,118.9,618.0,50.2,137.4,159.3,102.0,90.0,219.0,58.2,202.8,87.6,155.8642857142857,17614.033163265307,271.825,122.85,117.48571428571428,116.2
