S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
36.0,27.0,66.0,18.0,72.0,48.0,72.0,294.0,567.0,99.0,93.0,99.0,108.0,99.0,150.0,30.0,81.0,111.0,121.28571428571429,19362.489795918373,28.0,53.25,178.875,115.5,111.0
38.7,30.0,72.9,18.0,71.4,51.3,72.9,307.5,562.3,95.1,93.0,98.1,105.7,100.9,147.3,34.2,88.8,111.0,122.7,19443.465306122453,30.3,56.4,179.4375,118.05,111.0
41.4,33.0,79.8,18.0,70.8,54.6,73.8,321.0,557.6,91.2,93.0,97.2,103.4,102.8,144.6,38.4,96.6,111.0,124.11428571428571,19524.440816326533,32.6,59.55,180.0,120.6,111.0
44.1,36.0,86.7,18.0,70.2,57.9,74.7,334.5,552.9,87.3,93.0,96.3,101.1,104.7,141.9,42.6,104.4,111.0,125.52857142857142,19605.416326530616,34.9,62.7,180.5625,123.15,111.0
46.8,39.0,93.6,18.0,69.6,61.2,75.6,348.0,548.2,83.4,93.0,95.4,98.8,106.6,139.2,46.8,112.2,111.0,126.94285714285714,19686.391836734696,37.2,65.85,181.125,125.7,111.0
49.5,42.0,100.5,18.0,69.0,64.5,76.5,361.5,543.5,79.5,93.0,94.5,96.5,108.5,136.5,51.0,120.0,111.0,128.35714285714286,19767.367346938776,39.5,69.0,181.6875,128.25,111.0
52.2,45.0,107.4,18.0,68.4,67.8,77.4,375.0,538.8,75.6,93.0,93.6,94.2,110.4,133.8,55.2,127.8,111.0,129.77142857142857,19848.342857142856,41.8,72.15,182.25,130.8,111.0
54.900000000000006,48.0,114.30000000000001,18.0,67.8,71.1,78.3,388.5,534.1,71.7,93.0,92.7,91.9,112.3,131.1,59.400000000000006,135.6,111.0,131.18571428571428,19929.318367346936,44.099999999999994,75.3,182.8125,133.35,111.0
57.6,51.0,121.2,18.0,67.2,74.4,79.2,402.0,529.4,67.8,93.0,91.8,89.6,114.2,128.4,63.6,143.4,111.0,132.6,20010.29387755102,46.4,78.45,183.375,135.9,111.0
60.3,54.0,128.1,18.0,66.6,77.7,80.1,415.5,524.7,63.9,93.0,90.9,87.3,116.1,125.7,67.80000000000001,151.2,111.0,134.0142857142857,20091.2693877551,48.7,81.6,183.9375,138.45,111.0
