S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
57.0,78.0,81.0,69.0,96.0,120.0,72.0,60.0,72.0,252.0,183.0,123.0,81.0,120.0,51.0,81.0,87.0,21.0,104.57142857142857,2730.673469387755,69.0,93.75,120.375,69.0,21.0
60.3,87.0,81.0,66.9,91.2,111.9,72.0,65.1,72.0,257.2,187.8,124.5,81.0,120.0,49.5,82.8,82.2,22.8,105.56428571428572,2985.759693877551,70.0,92.775,122.45,65.85,22.8
63.6,96.0,81.0,64.8,86.4,103.8,72.0,70.2,72.0,262.4,192.6,126.0,81.0,120.0,48.0,84.6,77.4,24.6,106.55714285714285,3240.8459183673467,71.0,91.8,124.525,62.7,24.6
66.9,105.0,81.0,62.7,81.6,95.7,72.0,75.3,72.0,267.6,197.4,127.5,81.0,120.0,46.5,86.4,72.6,26.4,107.55,3495.932142857143,72.0,90.825,126.6,59.55,26.4
70.2,114.0,81.0,60.6,76.8,87.6,72.0,80.4,72.0,272.8,202.2,129.0,81.0,120.0,45.0,88.2,67.8,28.2,108.54285714285714,3751.0183673469387,73.0,89.85,128.675,56.4,28.2
73.5,123.0,81.0,58.5,72.0,79.5,72.0,85.5,72.0,278.0,207.0,130.5,81.0,120.0,43.5,90.0,63.0,30.0,109.53571428571428,4006.1045918367345,74.0,88.875,130.75,53.25,30.0
76.8,132.0,81.0,56.4,67.2,71.4,72.0,90.6,72.0,283.2,211.8,132.0,81.0,120.0,42.0,91.8,58.2,31.8,110.52857142857142,4261.190816326531,75.0,87.9,132.825,50.1,31.8
80.1,141.0,81.0,54.3,62.4,63.300000000000004,72.0,95.69999999999999,72.0,288.4,216.6,133.5,81.0,120.0,40.5,93.6,53.4,33.6,111.52142857142857,4516.277040816326,76.0,86.925,134.9,46.95,33.6
83.4,150.0,81.0,52.2,57.6,55.2,72.0,100.8,72.0,293.6,221.4,135.0,81.0,120.0,39.0,95.4,48.6,35.4,112.51428571428572,4771.363265306122,77.0,85.95,136.975,43.8,35.4
86.7,159.0,81.0,50.099999999999994,52.800000000000004,47.10000000000001,72.0,105.9,72.0,298.8,226.2,136.5,81.0,120.0,37.5,97.2,43.800000000000004,37.2,113.50714285714285,5026.4494897959175,78.0,84.975,139.05,40.650000000000006,37.2
90.0,168.0,81.0,48.0,48.0,39.0,72.0,111.0,72.0,304.0,231.0,138.0,81.0,120.0,36.0,99.0,39.0,39.0,114.5,5281.535714285714,79.0,84.0,141.125,37.5,39.0
92.7,168.9,83.1,50.1,46.8,39.6,72.0,107.7,71.2,296.4,231.0,135.1,78.7,116.7,36.0,93.9,36.9,40.8,113.57142857142857,5125.141836734693,78.9,84.6,138.6,36.45,40.8
95.4,169.8,85.2,52.2,45.6,40.2,72.0,104.4,70.4,288.8,231.0,132.2,76.4,113.4,36.0,88.8,34.8,42.6,112.64285714285714,4968.747959183673,78.8,85.2,136.075,35.4,42.6
98.1,170.7,87.3,54.3,44.4,40.8,72.0,101.1,69.6,281.2,231.0,129.3,74.1,110.1,36.0,83.7,32.7,44.4,111.71428571428571,4812.354081632653,78.7,85.8,133.55,34.35,44.4
