S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
108.0,93.0,102.0,111.0,54.0,66.0,153.0,255.0,630.0,84.0,55.0,123.0,63.0,72.0,258.0,39.0,171.0,123.0,142.22222222222223,17687.395061728388,86.0,78.75,179.375,214.5,123.0
107.1,90.9,102.3,111.0,54.0,66.6,153.0,245.7,630.0,83.5,56.4,123.0,62.1,72.0,255.9,39.0,169.8,122.7,141.38888888888889,17595.954320987646,85.7,78.45,178.2125,212.85,122.7
106.2,88.8,102.6,111.0,54.0,67.2,153.0,236.4,630.0,83.0,57.8,123.0,61.2,72.0,253.8,39.0,168.6,122.4,140.55555555555557,17504.51358024691,85.4,78.15,177.05,211.2,122.4
105.3,86.7,102.9,111.0,54.0,67.8,153.0,227.1,630.0,82.5,59.2,123.0,60.3,72.0,251.7,39.0,167.4,122.1,139.72222222222223,17413.072839506167,85.1,77.85,175.8875,209.55,122.1
104.4,84.6,103.2,111.0,54.0,68.4,153.0,217.8,630.0,82.0,60.6,123.0,59.4,72.0,249.6,39.0,166.2,121.8,138.88888888888889,17321.63209876543,84.8,77.55,174.725,207.9,121.8
103.5,82.5,103.5,111.0,54.0,69.0,153.0,208.5,630.0,81.5,62.0,123.0,58.5,72.0,247.5,39.0,165.0,121.5,138.05555555555554,17230.191358024687,84.5,77.25,173.5625,206.25,121.5
102.6,80.4,103.8,111.0,54.0,69.6,153.0,199.2,630.0,81.0,63.4,123.0,57.6,72.0,245.4,39.0,163.8,121.2,137.22222222222223,17138.750617283946,84.2,76.95,172.4,204.6,121.2
101.7,78.3,104.1,111.0,54.0,70.2,153.0,189.89999999999998,630.0,80.5,64.8,123.0,56.7,72.0,243.3,39.0,162.6,120.9,136.38888888888889,17047.309876543208,83.9,76.65,171.2375,202.95,120.9
100.8,76.2,104.4,111.0,54.0,70.8,153.0,180.6,630.0,80.0,66.2,123.0,55.8,72.0,241.2,39.0,161.4,120.6,135.55555555555554,16955.869135802466,83.6,76.35,170.075,201.3,120.6
99.9,74.1,104.7,111.0,54.0,71.4,153.0,171.3,630.0,79.5,67.6,123.0,54.9,72.0,239.1,39.0,160.2,120.3,134.72222222222223,16864.42839506173,83.3,76.05,168.9125,199.65,120.3
99.0,72.0,105.0,111.0,54.0,72.0,153.0,162.0,630.0,79.0,69.0,123.0,54.0,72.0,237.0,39.0,159.0,120.0,133.88888888888889,16772.987654320987,83.0,75.75,167.75,198.0,120.0
101.1,69.9,111.9,112.5,54.0,74.4,149.4,157.8,624.0,75.9,76.5,123.0,50.4,78.0,229.5,37.8,159.3,117.0,133.46666666666667,16444.94444444444,83.8,77.55,166.875,194.4,117.0
103.2,67.8,118.8,114.0,54.0,76.8,145.8,153.6,618.0,72.8,84.0,123.0,46.8,84.0,222.0,36.6,159.6,114.0,133.04444444444445,16116.9012345679,84.6,79.35,166.0,190.8,114.0
105.3,65.7,125.7,115.5,54.0,79.2,142.2,149.4,612.0,69.7,91.5,123.0,43.2,90.0,214.5,35.4,159.9,111.0,132.6222222222222,15788.858024691357,85.4,81.15,165.125,187.2,111.0
107.4,63.6,132.6,117.0,54.0,81.6,138.6,145.2,606.0,66.6,99.0,123.0,39.6,96.0,207.0,34.2,160.2,108.0,132.2,15460.814814814814,86.2,82.95,164.25,183.6,108.0
109.5,61.5,139.5,118.5,54.0,84.0,135.0,141.0,600.0,63.5,106.5,123.0,36.0,102.0,199.5,33.0,160.5,105.0,131.77777777777777,15132.771604938269,87.0,84.75,163.375,180.0,105.0
111.6,59.4,146.4,120.0,54.0,86.4,131.4,136.8,594.0,60.4,114.0,123.0,32.4,108.0,192.0,31.8,160.8,102.0,131.35555555555555,14804.728395061727,87.8,86.55,162.5,176.4,102.0
