S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
69.0,90.0,171.0,78.0,96.0,57.0,117.0,255.0,622.0,84.0,90.0,100.0,142.0,90.0,297.0,105.0,180.0,87.0,147.21428571428572,19732.882653061224,84.0,103.5,187.5,238.5,87.0
72.9,90.3,164.1,81.3,91.8,57.9,120.6,255.0,622.8,84.0,86.5,102.3,134.1,88.2,293.1,98.4,179.1,90.6,146.55714285714288,19853.03163265306,84.2,101.025,186.6875,236.1,90.6
76.8,90.6,157.2,84.6,87.6,58.8,124.2,255.0,623.6,84.0,83.0,104.6,126.2,86.4,289.2,91.8,178.2,94.2,145.9,19973.180612244898,84.4,98.55,185.875,233.7,94.2
80.7,90.9,150.3,87.9,83.4,59.7,127.8,255.0,624.4,84.0,79.5,106.9,118.3,84.6,285.3,85.2,177.3,97.8,145.24285714285713,20093.329591836733,84.6,96.075,185.0625,231.3,97.8
84.6,91.2,143.4,91.2,79.2,60.6,131.4,255.0,625.2,84.0,76.0,109.2,110.4,82.8,281.4,78.6,176.4,101.4,144.5857142857143,20213.47857142857,84.8,93.6,184.25,228.9,101.4
88.5,91.5,136.5,94.5,75.0,61.5,135.0,255.0,626.0,84.0,72.5,111.5,102.5,81.0,277.5,72.0,175.5,105.0,143.92857142857144,20333.627551020407,85.0,91.125,183.4375,226.5,105.0
92.4,91.8,129.6,97.8,70.8,62.4,138.6,255.0,626.8,84.0,69.0,113.8,94.6,79.2,273.6,65.4,174.6,108.6,143.27142857142857,20453.776530612242,85.2,88.65,182.625,224.1,108.6
96.3,92.1,122.69999999999999,101.1,66.6,63.3,142.2,255.0,627.6,84.0,65.5,116.1,86.69999999999999,77.4,269.7,58.800000000000004,173.7,112.2,142.6142857142857,20573.92551020408,85.4,86.175,181.8125,221.7,112.2
100.2,92.4,115.8,104.4,62.4,64.2,145.8,255.0,628.4,84.0,62.0,118.4,78.8,75.6,265.8,52.2,172.8,115.8,141.95714285714286,20694.074489795916,85.6,83.7,181.0,219.3,115.8
104.1,92.7,108.9,107.7,58.199999999999996,65.1,149.4,255.0,629.2,84.0,58.5,120.7,70.89999999999999,73.8,261.9,45.6,171.9,119.4,141.3,20814.223469387754,85.8,81.225,180.1875,216.9,119.4
108.0,93.0,102.0,111.0,54.0,66.0,153.0,255.0,630.0,84.0,55.0,123.0,63.0,72.0,258.0,39.0,171.0,123.0,140.64285714285714,20934.37244897959,86.0,78.75,179.375,214.5,123.0
107.1,90.9,102.3,111.0,54.0,66.6,153.0,245.7,630.0,83.5,56.4,123.0,62.1,72.0,255.9,39.0,169.8,122.7,139.82857142857142,20851.131632653058,85.7,78.45,178.2125,212.85,122.7
106.2,88.8,102.6,111.0,54.0,67.2,153.0,236.4,630.0,83.0,57.8,123.0,61.2,72.0,253.8,39.0,168.6,122.4,139.0142857142857,20767.89081632653,85.4,78.15,177.05,211.2,122.4
