S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
42.0,129.0,75.0,57.0,63.0,66.0,63.0,81.0,153.0,30.0,70.0,84.0,165.0,552.0,63.0,45.0,30.0,102.0,116.42857142857143,16039.24489795918,48.0,83.25,149.75,46.5,102.0
48.0,132.0,72.0,57.0,64.2,64.2,63.0,79.5,153.0,30.0,74.4,86.7,158.7,552.0,62.7,48.0,30.0,102.9,116.76428571428572,16014.365816326528,51.0,83.1,149.6625,46.35,102.9
54.0,135.0,69.0,57.0,65.4,62.4,63.0,78.0,153.0,30.0,78.8,89.4,152.4,552.0,62.4,51.0,30.0,103.8,117.10000000000001,15989.486734693875,54.0,82.95,149.575,46.2,103.8
60.0,138.0,66.0,57.0,66.6,60.6,63.0,76.5,153.0,30.0,83.2,92.1,146.1,552.0,62.1,54.0,30.0,104.7,117.43571428571428,15964.607653061223,57.0,82.8,149.4875,46.05,104.7
66.0,141.0,63.0,57.0,67.8,58.8,63.0,75.0,153.0,30.0,87.6,94.8,139.8,552.0,61.8,57.0,30.0,105.6,117.77142857142857,15939.72857142857,60.0,82.65,149.4,45.9,105.6
72.0,144.0,60.0,57.0,69.0,57.0,63.0,73.5,153.0,30.0,92.0,97.5,133.5,552.0,61.5,60.0,30.0,106.5,118.10714285714286,15914.849489795917,63.0,82.5,149.3125,45.75,106.5
78.0,147.0,57.0,57.0,70.2,55.2,63.0,72.0,153.0,30.0,96.4,100.2,127.2,552.0,61.2,63.0,30.0,107.4,118.44285714285715,15889.970408163264,66.0,82.35,149.225,45.6,107.4
84.0,150.0,54.0,57.0,71.4,53.4,63.0,70.5,153.0,30.0,100.80000000000001,102.9,120.9,552.0,60.9,66.0,30.0,108.3,118.77857142857144,15865.091326530612,69.0,82.2,149.1375,45.45,108.3
90.0,153.0,51.0,57.0,72.6,51.6,63.0,69.0,153.0,30.0,105.2,105.6,114.6,552.0,60.6,69.0,30.0,109.2,119.11428571428571,15840.212244897959,72.0,82.05,149.05,45.3,109.2
96.0,156.0,48.0,57.0,73.8,49.8,63.0,67.5,153.0,30.0,109.6,108.3,108.30000000000001,552.0,60.3,72.0,30.0,110.1,119.45,15815.333163265306,75.0,81.9,148.9625,45.15,110.1
102.0,159.0,45.0,57.0,75.0,48.0,63.0,66.0,153.0,30.0,114.0,111.0,102.0,552.0,60.0,75.0,30.0,111.0,119.78571428571429,15790.454081632653,78.0,81.75,148.875,45.0,111.0
105.9,150.9,50.1,56.1,77.4,51.3,66.1,64.2,156.1,27.0,115.2,113.7,99.0,560.2,58.8,77.7,34.2,105.9,120.94285714285715,16349.531632653061,79.9,82.425,150.1875,46.5,105.9
109.8,142.8,55.2,55.2,79.8,54.6,69.2,62.4,159.2,24.0,116.4,116.4,96.0,568.4,57.6,80.4,38.4,100.8,122.10000000000001,16908.60918367347,81.8,83.1,151.5,48.0,100.8
