S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
85.0,112.0,126.5,51.5,87.0,69.5,103.5,120.5,336.5,61.833333333333336,72.66666666666667,142.5,66.5,79.5,161.0,78.5,116.0,93.5,108.21428571428572,8273.505102040815,71.66666666666667,98.75,122.9375,138.5,93.5
95.0,96.0,107.5,71.0,80.0,45.5,93.66666666666667,128.5,320.1666666666667,53.166666666666664,68.0,123.16666666666667,70.0,88.0,151.0,81.5,117.0,103.5,102.83333333333333,7954.969387755101,82.5,82.25,118.08333333333333,134.0,103.5
108.0,94.0,120.0,56.0,75.5,67.5,95.16666666666667,112.5,337.1666666666667,50.5,76.66666666666667,104.16666666666667,72.0,120.16666666666667,121.5,53.0,87.5,89.0,106.38095238095237,10200.812925170067,72.33333333333333,89.25,121.04166666666666,104.5,89.0
117.0,109.0,134.5,49.5,81.5,103.5,106.5,111.5,338.5,54.5,79.5,97.66666666666667,87.0,121.0,151.0,68.0,99.5,95.5,113.65476190476188,10233.354591836733,78.16666666666667,107.125,124.52083333333333,125.25,95.5
83.5,76.0,115.0,36.0,77.5,110.5,121.33333333333333,127.16666666666667,315.5,54.666666666666664,80.5,104.5,76.16666666666667,101.83333333333333,139.5,82.0,95.5,85.5,105.72619047619048,8137.482142857142,67.16666666666667,94.75,122.70833333333333,117.5,85.5
90.5,79.5,97.5,43.5,82.0,86.5,118.5,117.5,299.5,62.0,76.0,129.66666666666666,101.66666666666667,97.16666666666667,128.5,62.5,98.5,70.0,105.82142857142857,6263.084183673469,65.5,86.375,125.24999999999999,113.5,70.0
1359.0,111.5,118.5,62.5,2064.5,51.0,111.0,121.5,334.0,70.33333333333333,74.33333333333333,138.16666666666666,76.5,107.5,192.0,70.0,131.0,64.5,342.88095238095235,1505862.149659864,497.1666666666667,586.375,129.16666666666669,161.5,64.5
8229.5,84.5,99.0,51.0,5276.5,54.5,111.66666666666667,110.5,344.0,58.166666666666664,66.5,124.83333333333333,72.66666666666667,114.5,182.5,66.0,108.0,72.0,1056.9880952380952,26174291.483843535,2782.1666666666665,1378.625,125.35416666666667,145.25,72.0
10925.5,86.0,90.0,60.0,12323.5,63.5,716.3333333333334,86.0,341.3333333333333,56.5,74.33333333333333,121.0,86.5,128.5,127.0,71.0,122.5,102.0,1797.0714285714287,68576156.95578231,3685.5,3140.75,201.3125,124.75,102.0
4616.5,78.0,124.5,45.0,11726.5,47.5,1064.5,87.5,334.5,54.666666666666664,60.5,109.66666666666667,109.5,119.5,142.0,80.5,144.0,100.0,1327.0238095238096,13895386.775510201,1580.6666666666667,2994.125,242.54166666666669,143.0,100.0
1611.0,219.5,130.5,101.5,10847.0,58.0,1210.6666666666667,144.16666666666666,329.8333333333333,50.166666666666664,55.0,100.0,109.16666666666667,143.33333333333334,130.5,69.5,118.5,140.5,1079.2738095238096,11697126.492346937,594.0,2813.75,267.7916666666667,124.5,140.5
885.0,206.0,93.0,247.5,10211.5,76.5,1687.0,809.1666666666666,342.0,64.0,58.166666666666664,91.16666666666667,90.16666666666667,254.0,112.0,71.0,123.0,113.0,1079.654761904762,9389347.754251702,401.1666666666667,2646.75,424.45833333333326,117.5,113.0
627.5,159.5,117.0,649.0,7056.5,79.0,2293.0,815.5,369.5,70.83333333333333,74.83333333333333,73.66666666666667,79.5,262.0,129.0,73.5,143.5,101.5,909.0952380952381,5795753.828231293,450.0,1853.0,504.8541666666667,136.25,101.5
410.0,153.0,196.0,431.0,1513.0,86.0,2835.5,820.3333333333334,364.0,75.16666666666667,88.5,75.83333333333333,73.83333333333333,246.33333333333334,155.5,73.0,120.0,99.5,526.3214285714286,791877.2355442178,304.6666666666667,487.0,572.4374999999999,137.75,99.5
461.5,152.0,250.0,530.0,727.0,116.0,2181.5,1261.0,418.5,69.0,83.66666666666667,85.66666666666667,91.5,220.0,196.5,88.0,128.0,74.0,474.80952380952385,523507.89965986396,359.8333333333333,311.25,551.3541666666666,162.25,74.0
412.0,118.5,214.0,416.5,416.0,108.5,1479.0,1457.0,389.0,66.0,63.0,97.5,132.5,215.0,135.0,114.0,163.5,55.0,398.8928571428571,352965.5552721088,314.1666666666667,214.25,487.375,149.25,55.0
357.5,141.5,159.5,346.0,353.0,153.0,1057.8333333333333,1338.0,382.1666666666667,61.666666666666664,70.5,115.16666666666667,124.5,183.5,110.5,150.5,158.5,84.0,345.98809523809524,196825.95663265302,284.6666666666667,201.75,416.6666666666666,134.5,84.0
307.5,163.5,144.0,381.0,411.5,131.5,472.0,1208.0,331.8333333333333,48.0,77.0,111.33333333333333,124.16666666666667,143.33333333333334,143.0,72.5,164.0,106.0,289.61904761904765,122664.24659863942,253.66666666666666,212.625,314.4583333333333,153.5,106.0
275.0,164.0,136.0,262.0,407.0,104.0,354.5,1096.5,350.5,53.833333333333336,82.66666666666667,89.0,114.0,145.5,166.5,73.5,159.0,96.5,259.6071428571429,100097.61989795917,203.5,202.75,285.8125,162.75,96.5
217.0,213.0,146.0,316.5,231.5,123.0,281.6666666666667,907.8333333333334,361.6666666666667,81.16666666666667,78.0,76.5,112.33333333333333,124.16666666666667,140.0,61.5,148.5,57.5,233.5952380952381,67262.75340136055,198.33333333333334,178.375,252.91666666666669,144.25,57.5
227.0,232.5,155.0,203.5,217.0,109.0,223.66666666666666,597.1666666666666,335.1666666666667,90.0,81.33333333333333,81.0,106.0,102.16666666666667,133.0,63.5,174.0,52.0,197.17857142857142,32158.05867346939,164.66666666666666,178.375,202.0625,153.5,52.0
210.5,217.5,133.0,169.0,196.5,111.0,232.5,562.0,346.5,89.16666666666667,105.5,92.83333333333333,111.0,103.5,121.5,74.0,156.0,75.5,191.4642857142857,30211.684523809523,151.16666666666666,164.5,205.375,138.75,75.5
