S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
48,84,54,72,36,39,117,69,81,73,87,93,84,72,9,42,123,27,72.07142857142857,453.92346938775506,54.0,53.25,84.5,66.0,27.0
60,120,132,72,63,99,90,60,79,84,87,114,64,63,21,60,39,96,84.78571428571429,526.0255102040816,64.0,103.5,80.125,30.0,96.0
78,144,141,42,63,78,90,60,66,84,70,135,147,9,21,48,96,105,86.21428571428571,1598.8826530612243,56.0,106.5,82.625,58.5,105.0
90,117,54,72,27,141,90,88,66,61,39,97,159,9,30,75,123,48,79.28571428571429,1621.7755102040817,79.0,84.75,76.125,76.5,48.0
87,81,9,60,27,132,103,153,108,36,57,60,93,54,57,99,96,45,75.71428571428571,1507.0612244897957,82.0,62.25,83.0,76.5,45.0
108,60,45,60,54,48,72,153,42,36,93,66,72,99,75,63,69,60,72.0,941.1428571428571,77.0,51.75,79.125,72.0,60.0
51,57,93,51,72,57,90,130,42,43,114,72,72,99,57,51,27,81,74.5,686.25,51.0,69.75,82.75,42.0,81.0
18,27,9,39,63,81,81,90,67,102,114,61,72,85,0,132,18,78,64.92857142857143,917.4948979591834,63.0,45.0,84.0,9.0,78.0
15327,48,78,60,45,99,54,90,66,102,66,51,72,63,0,111,18,60,1158.642857142857,15442020.229591837,5166.0,67.5,70.5,9.0,60.0
31704,9264,66,84,81,132,54,69,66,76,27,66,48,63,9,9,18,21,2985.714285714286,69016215.63265306,10599.0,2385.75,58.625,13.5,21.0
27386,2568,48,84,45,105,85,66,58,84,48,81,93,105,18,30,51,48,2204.0,49189567.57142857,9166.666666666666,691.5,77.5,34.5,48.0
46689,8829,66,81,75,48,117,66,105,84,105,76,45,75,1005,51,63,48,4032.9285714285716,145013586.06632653,15607.0,2254.5,84.125,534.0,48.0
18896,3432,93,96,87,51,126,93,105,55,105,72,45,75,1878,78,867,18,1666.5,23574771.25,6356.666666666667,915.75,84.5,1372.5,18.0
23310,9354,135,66,54,84,108,162,84,45,105,102,267,120,750,81,2343,9,2428.285714285714,39177719.63265306,7819.0,2406.75,124.125,1546.5,9.0
1593,2877,174,51,72,57,108,162,39,45,78,132,819,201,231,51,2154,39,457.7142857142857,621369.9183673469,565.0,795.0,198.0,1192.5,39.0
549,381,105,36,54,51,108,124,39,64,48,117,186,201,159,27,1227,39,147.35714285714286,20289.22959183673,204.0,147.75,110.875,693.0,39.0
228,126,111,246,18,60,72,57,55,39,39,102,147,432,18,72,1065,39,123.71428571428571,11677.489795918365,182.0,78.75,117.875,541.5,39.0
207,216,264,378,27,132,90,57,105,39,69,91,216,2256,108,93,555,9,296.2142857142857,304640.4540816326,226.0,159.75,365.375,331.5,9.0
270,183,486,570,54,84,81,85,105,72,66,81,216,2256,150,57,345,27,329.2142857142857,309800.88265306124,299.0,201.75,370.25,247.5,27.0
198,285,513,579,18,117,63,63,61,93,66,127,223,1750,54,36,177,9,296.85714285714283,189438.26530612243,271.0,233.25,305.75,115.5,9.0
282,198,444,462,48,201,117,63,39,93,76,174,393,705,21,9,141,21,235.35714285714286,36561.80102040816,251.0,222.75,207.5,81.0,21.0
336,153,582,438,114,213,117,66,39,90,120,127,729,705,18,30,84,39,273.5,54619.10714285714,268.0,265.5,249.125,51.0,39.0
186,81,444,300,93,213,168,60,42,48,207,81,741,778,18,60,81,39,245.85714285714286,55409.836734693876,182.0,207.75,265.625,49.5,39.0
177,195,333,288,105,240,162,60,141,48,201,55,471,612,54,57,90,27,220.57142857142858,24466.24489795918,174.0,218.25,218.75,72.0,27.0
174,204,354,192,156,330,90,78,141,64,243,30,471,612,87,57,105,48,224.21428571428572,25571.025510204083,141.0,261.0,216.125,96.0,48.0
177,144,318,126,123,201,72,90,117,54,243,90,414,780,9,36,33,57,210.64285714285714,34303.086734693876,113.0,196.5,232.5,21.0,57.0
207,159,195,171,135,102,174,90,84,54,210,150,252,594,21,78,33,39,184.07142857142858,15782.923469387755,152.0,147.75,201.0,27.0,39.0
195,147,120,90,57,120,174,147,84,52,99,138,330,594,30,132,33,48,167.64285714285714,18467.94387755102,139.0,111.0,202.25,31.5,48.0
111,81,261,117,75,138,123,180,81,114,138,126,213,528,18,93,69,36,163.28571428571428,12732.061224489795,107.0,138.75,187.875,43.5,36.0
78,48,216,42,123,165,90,180,96,114,276,183,126,306,18,9,93,99,145.92857142857142,5922.780612244897,43.0,138.0,171.375,55.5,99.0
60,135,114,75,96,84,99,124,96,132,306,240,126,306,9,9,63,78,142.35714285714286,6111.801020408163,48.0,107.25,178.625,36.0,78.0
174,93,123,198,36,99,108,48,85,105,306,247,162,306,9,81,9,9,149.28571428571428,7077.91836734694,151.0,87.75,170.875,9.0,9.0
111,108,123,162,57,84,165,48,42,105,217,255,249,219,9,114,30,0,138.92857142857142,4988.6377551020405,129.0,93.0,162.5,19.5,0.0
99,108,72,168,222,69,165,100,42,123,147,339,297,219,0,162,51,18,155.0,7099.0,143.0,117.75,179.0,25.5,18.0
69,81,111,108,222,66,145,120,51,120,195,423,279,163,30,135,9,60,153.78571428571428,9402.59693877551,104.0,120.0,187.0,19.5,60.0
27,81,126,75,123,99,45,120,135,120,150,366,174,99,78,39,51,51,124.28571428571429,5931.918367346938,47.0,107.25,151.125,64.5,51.0
108,84,96,48,93,111,27,90,135,76,129,309,174,99,66,78,48,9,112.78571428571429,4153.59693877551,78.0,96.0,129.875,57.0,9.0
171,108,18,63,114,72,117,69,82,0,129,238,132,99,9,90,36,9,100.85714285714286,3332.2653061224487,108.0,78.0,108.25,22.5,9.0
132,42,102,51,153,9,180,69,69,0,138,168,102,72,0,123,18,39,91.92857142857143,3010.6377551020405,102.0,76.5,99.75,9.0,39.0
81,72,225,36,93,63,180,91,69,19,186,135,93,72,9,114,18,39,101.07142857142857,3266.066326530612,77.0,113.25,105.625,13.5,39.0
90,39,126,132,234,60,148,111,57,108,174,102,129,103,18,75,72,51,115.21428571428571,2321.7397959183672,99.0,114.75,116.5,45.0,51.0
123,36,72,153,72,39,126,111,84,108,129,129,102,135,18,63,108,69,101.35714285714286,1194.658163265306,113.0,54.75,115.5,63.0,69.0
30,69,84,144,45,51,303,106,84,67,84,156,102,135,0,30,108,9,104.28571428571429,4316.632653061225,68.0,62.25,129.625,54.0,9.0
129,69,156,60,153,72,231,135,79,51,84,190,87,130,48,51,27,87,116.14285714285714,2652.5510204081625,80.0,112.5,123.375,37.5,87.0
135,36,153,75,141,102,54,135,96,51,81,225,147,54,48,60,66,96,106.07142857142857,2570.923469387755,90.0,108.0,105.375,57.0,96.0
36,105,168,96,54,90,54,138,96,70,75,202,156,54,93,108,90,0,99.57142857142857,2266.530612244898,80.0,104.25,105.625,91.5,0.0
66,141,114,39,102,84,94,87,78,48,183,180,156,45,87,84,72,0,101.21428571428571,2131.1683673469383,63.0,110.25,108.875,79.5,0.0
117,108,72,36,75,57,108,87,75,48,135,174,99,63,75,69,42,0,89.57142857142857,1272.673469387755,74.0,78.0,98.625,58.5,0.0
