S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
57,78,81,69,96,120,72,60,72,252,183,123,81,120,51,81,87,21,104.57142857142857,2730.673469387755,69.0,93.75,120.375,69.0,21.0
90,168,81,48,48,39,72,111,72,304,231,138,81,120,36,99,39,39,114.5,5281.535714285714,79.0,84.0,141.125,37.5,39.0
117,177,102,69,36,45,72,78,64,228,231,109,58,87,36,48,18,57,105.21428571428571,3717.596938775511,78.0,90.0,115.875,27.0,57.0
57,87,123,78,117,102,72,78,39,228,199,81,81,63,27,93,18,57,100.35714285714286,2613.3724489795914,76.0,107.25,105.125,22.5,57.0
36,69,81,141,75,114,72,64,39,187,129,109,159,63,27,60,42,48,95.57142857142857,1913.3877551020405,79.0,84.75,102.75,34.5,48.0
18,78,114,96,18,69,108,72,55,249,90,138,147,67,9,27,39,69,94.21428571428571,3182.311224489795,47.0,69.75,115.75,24.0,69.0
66,45,141,81,45,69,135,72,129,249,78,111,111,81,39,78,72,69,100.92857142857143,2595.3520408163263,75.0,75.0,120.75,55.5,69.0
48915,36,123,135,27,69,117,64,129,201,54,84,111,81,18,99,114,39,3581.8571428571427,158086088.40816328,16383.0,63.75,105.125,66.0,39.0
40175,27207,144,102,66,57,99,48,111,228,54,120,115,67,81,120,81,135,4899.5,144166446.82142857,13465.666666666666,6868.5,105.25,81.0,135.0
29703,22947,123,105,54,69,63,48,27,228,126,156,75,90,75,84,81,126,3843.8571428571427,85866174.55102041,9964.0,5798.25,101.625,78.0,126.0
40869,19338,75,147,36,51,63,61,27,228,36,168,63,90,252,102,39,57,4375.142857142857,126884305.55102041,13706.0,4875.0,92.0,145.5,57.0
35186,22680,93,81,18,60,108,150,109,213,66,180,36,67,573,108,366,111,4217.642857142857,107396494.8010204,11791.666666666666,5712.75,116.125,469.5,111.0
44,5550,75,102,27,63,144,150,153,213,48,130,36,1110,1536,93,438,72,560.3571428571429,1985269.6581632653,79.66666666666667,1428.75,248.0,987.0,72.0
