S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
42,129,75,57,63,66,63,81,153,30,70,84,165,552,63,45,30,102,116.42857142857143,16039.24489795918,48.0,83.25,149.75,46.5,102.0
102,159,45,57,75,48,63,66,153,30,114,111,102,552,60,75,30,111,119.78571428571429,15790.454081632653,78.0,81.75,148.875,45.0,111.0
141,78,96,48,99,81,94,48,184,0,126,138,72,634,48,102,72,60,131.35714285714286,21381.22959183673,97.0,88.5,162.0,60.0,60.0
90,78,144,57,147,63,126,48,177,0,129,120,93,699,27,81,102,42,140.78571428571428,26004.16836734694,76.0,108.0,174.0,64.5,42.0
39,81,120,60,135,48,108,48,177,48,87,102,93,699,18,48,60,21,131.78571428571428,26163.59693877551,49.0,96.0,170.25,39.0,21.0
66,150,120,102,156,96,90,135,169,120,87,103,120,612,18,54,54,48,151.85714285714286,17055.12244897959,74.0,130.5,179.5,36.0,48.0
84,111,102,69,57,96,90,135,114,120,76,105,72,456,9,45,30,69,120.5,9097.535714285714,66.0,91.5,146.0,19.5,69.0
8337,123,84,147,63,75,90,142,114,73,99,162,138,456,9,90,48,51,721.6428571428571,4469843.801020407,2858.0,86.25,159.25,28.5,51.0
732,147,75,81,102,81,99,120,96,45,114,219,141,456,39,123,87,30,179.14285714285714,32964.97959183674,312.0,101.25,161.25,63.0,30.0
192,627,84,21,156,93,63,120,123,45,93,178,54,552,198,138,117,9,171.5,31584.25,117.0,240.0,153.5,157.5,9.0
408,540,93,51,147,111,45,79,123,64,84,138,54,552,585,150,498,9,177.78571428571428,30139.025510204083,203.0,222.75,142.375,541.5,9.0
462,75,102,102,78,105,63,69,117,51,84,115,106,438,918,231,4017,27,140.5,16357.392857142857,265.0,90.0,130.375,2467.5,27.0
2652,84,195,165,105,126,90,69,102,51,112,93,525,558,978,123,2169,69,351.92857142857144,430886.2091836734,980.0,127.5,200.0,1573.5,69.0
204,60,240,81,54,132,90,75,102,87,72,111,618,558,495,42,2970,9,177.42857142857142,30819.67346938775,109.0,121.5,214.125,1732.5,9.0
171,138,276,150,84,90,67,93,97,48,78,129,393,1344,888,66,2421,9,225.57142857142858,104151.67346938777,129.0,147.0,281.125,1654.5,9.0
183,228,267,138,66,93,126,93,114,48,123,109,696,2355,891,90,2406,9,331.35714285714283,339208.6581632653,137.0,163.5,458.0,1648.5,9.0
123,276,297,138,78,93,180,100,114,106,123,90,696,2355,558,132,930,18,340.64285714285717,336361.943877551,131.0,186.0,470.5,744.0,18.0
141,102,480,456,138,111,144,81,135,135,123,108,796,1723,135,147,468,45,333.7857142857143,188077.8826530612,248.0,207.75,405.625,301.5,45.0
183,141,426,291,168,171,189,81,222,135,85,126,774,1452,183,96,288,9,317.42857142857144,129043.67346938777,190.0,226.5,383.0,235.5,9.0
303,225,294,219,165,171,189,91,222,106,111,129,981,1452,141,72,132,9,332.7142857142857,141975.9183673469,198.0,213.75,410.125,136.5,9.0
303,105,315,138,171,135,180,141,202,9,135,132,837,1255,144,48,120,0,289.85714285714283,106909.83673469386,163.0,181.5,361.375,132.0,0.0
219,132,237,36,105,147,90,141,135,9,57,165,495,726,108,105,102,18,192.42857142857142,34710.24489795918,120.0,155.25,227.25,105.0,18.0
135,174,165,108,108,132,135,141,135,67,63,198,495,726,99,63,114,39,198.71428571428572,31410.632653061224,102.0,144.75,245.0,106.5,39.0
